fips,name,st,county,rucc,pop_2010,pop_1940,pop_1930,pop_1920,pop_1910,pop_1900
0874375,Strasburg,Colorado,8001,1,0,0,0,0,0,0
0874430,Stratmoor,Colorado,8041,2,0,0,0,0,0,0
0874485,Stratton,Colorado,8063,7,658,623,507,421,0,0
0874980,Sugarloaf,Colorado,8013,2,0,0,0,0,0,0
0875585,Sunshine,Colorado,8013,2,0,0,0,0,0,0
0875640,Superior,Colorado,8013,2,12483,205,160,233,349,0
0875970,Swink,Colorado,8089,6,617,374,418,465,310,0
0876190,Tabernash,Colorado,8049,7,0,0,0,0,0,0
0876325,Tall Timber,Colorado,8013,2,0,0,0,0,0,0
0876795,Telluride,Colorado,8113,9,2325,1337,512,1618,1756,2446
0877235,The Pinery,Colorado,8035,1,10517,0,0,0,0,0
0877290,Thornton,Colorado,8001,1,118772,0,0,0,0,0
0877510,Timnath,Colorado,8069,2,625,147,169,0,0,0
0877757,Todd Creek,Colorado,8001,1,0,0,0,0,0,0
0878280,Towaoc,Colorado,8083,6,0,0,0,0,0,0
0878335,Towner,Colorado,8061,9,0,0,0,0,0,0
0878345,Trail Side,Colorado,8087,6,0,0,0,0,0,0
0878610,Trinidad,Colorado,8071,7,9096,13223,11732,10906,10204,5345
0879270,Two Buttes,Colorado,8009,9,43,158,158,93,0,0
0879785,Upper Bear Creek,Colorado,8019,1,0,0,0,0,0,0
0880040,Vail,Colorado,8037,5,5305,0,0,0,0,0
0880095,Valdez,Colorado,8071,7,0,0,0,0,0,0
0880370,Valmont,Colorado,8013,2,0,0,0,0,0,0
0880755,Vernon,Colorado,8125,7,0,0,0,0,0,0
0880865,Victor,Colorado,8119,2,397,1784,1291,1777,3162,4986
0881030,Vilas,Colorado,8009,9,114,129,0,0,0,0
0881030,Vilas,Colorado,8009,9,114,129,0,0,0,43
0881305,Vineland,Colorado,8101,3,0,0,0,0,0,0
0881690,Vona,Colorado,8063,7,106,226,183,268,0,0
0882130,Walden,Colorado,8057,9,608,668,284,260,162,141
0882350,Walsenburg,Colorado,8055,6,3068,5855,5503,3565,2423,1033
0882460,Walsh,Colorado,8009,9,546,406,454,0,0,0
0882735,Ward,Colorado,8013,2,150,118,34,74,129,300
0882905,Watkins,Colorado,8005,1,0,0,0,0,0,0
0883120,Welby,Colorado,8001,1,14846,0,0,0,0,0
0883175,Weldona,Colorado,8087,6,0,0,0,0,0,0
0883230,Wellington,Colorado,8069,2,6289,465,533,439,459,0
0883450,Westcliffe,Colorado,8027,8,568,429,335,338,232,256
0883500,Westcreek,Colorado,8035,1,0,0,0,0,0,0
0883835,Westminster,Colorado,8001,1,106114,534,436,235,0,0
0884000,Weston,Colorado,8071,7,0,0,0,0,0,0
0884042,West Pleasant View,Colorado,8059,1,0,0,0,0,0,0
0884440,Wheat Ridge,Colorado,8059,1,30166,0,0,0,0,0
0884770,Wiggins,Colorado,8087,6,893,0,0,0,0,0
0885045,Wiley,Colorado,8099,7,405,413,589,565,197,0
0885155,Williamsburg,Colorado,8043,4,662,97,155,402,556,337
0885485,Windsor,Colorado,8123,2,18644,1811,1852,1290,935,305
0885705,Winter Park,Colorado,8049,7,999,0,0,0,0,0
0885760,Wolcott,Colorado,8037,5,0,0,0,0,0,0
0886090,Woodland Park,Colorado,8119,2,7200,372,194,125,163,269
0886117,Woodmoor,Colorado,8041,2,0,0,0,0,0,0
0886200,Woody Creek,Colorado,8097,7,0,0,0,0,0,0
0886310,Wray,Colorado,8125,7,2342,2061,1785,1538,1000,271
0886475,Yampa,Colorado,8107,7,429,426,310,200,332,0
0886750,Yuma,Colorado,8125,7,3524,1606,1360,1177,333,139
1900190,Ackley,Iowa,19083,6,1589,1586,1524,1529,1244,1445
1900235,Ackworth,Iowa,19181,2,83,67,82,95,119,134
1900370,Adair,Iowa,19001,8,781,874,950,952,900,879
1900370,Adair,Iowa,19001,8,781,827,874,950,900,879
1900505,Adel,Iowa,19049,2,3682,1740,1669,1455,1289,1213
1900595,Afton,Iowa,19175,6,845,987,1013,926,1014,1178
1900640,Agency,Iowa,19179,5,638,452,371,429,322,408
1900730,Ainsworth,Iowa,19183,3,567,415,359,391,408,404
1900775,Akron,Iowa,19149,3,1486,1314,1304,1324,1130,1029
1900865,Albert City,Iowa,19021,7,699,759,563,567,261,0
1900910,Albia,Iowa,19135,7,3766,5157,4425,5067,4969,2889
1900955,Albion,Iowa,19127,4,505,476,436,392,457,440
1901000,Alburnett,Iowa,19113,2,673,208,199,201,0,0
1901045,Alden,Iowa,19083,6,787,682,793,840,699,709
1901090,Alexander,Iowa,19069,7,175,324,334,315,262,0
1901135,Algona,Iowa,19109,7,5560,4954,3985,3724,2908,2911
1901180,Alleman,Iowa,19153,2,432,0,0,0,0,0
1901270,Allerton,Iowa,19185,9,501,782,784,954,862,950
1901315,Allison,Iowa,19023,8,1029,708,603,520,495,463
1901495,Alta,Iowa,19021,7,1883,1269,1297,1290,959,861
1901540,Alta Vista,Iowa,19037,6,266,333,293,355,356,179
1901585,Alton,Iowa,19167,7,1216,1025,1014,1007,1046,1009
1901630,Altoona,Iowa,19153,2,14541,640,514,502,438,328
1901675,Alvord,Iowa,19119,8,196,306,313,359,283,249
1901855,Ames,Iowa,19169,3,58965,12555,10261,6270,4223,2422
1901990,Anamosa,Iowa,19105,2,5533,4069,3579,2881,2983,2891
1902080,Andover,Iowa,19045,4,103,72,76,83,51,0
1902125,Andrew,Iowa,19097,6,434,263,212,289,307,273
1902260,Anita,Iowa,19029,6,972,1088,1106,1236,1118,968
1902305,Ankeny,Iowa,19153,2,45582,779,632,648,445,0
1902350,Anthon,Iowa,19193,3,565,881,826,783,635,437
1902395,Aplington,Iowa,19023,8,1128,588,622,598,448,427
1902485,Arcadia,Iowa,19027,7,484,410,391,375,390,405
1902530,Archer,Iowa,19141,7,131,178,150,184,351,0
1902620,Aredale,Iowa,19023,8,74,225,204,0,0,0
1902620,Aredale,Iowa,19023,8,74,225,204,175,161,134
1902755,Arion,Iowa,19047,7,108,271,269,242,168,192
1902800,Arispe,Iowa,19175,6,100,149,133,156,155,0
1902845,Arlington,Iowa,19065,6,429,675,706,729,678,863
1902935,Armstrong,Iowa,19063,7,926,937,767,818,586,907
1903025,Arnolds Park,Iowa,19059,7,1126,855,597,478,273,251
1903115,Arthur,Iowa,19093,8,206,254,249,290,215,162
1903160,Asbury,Iowa,19061,3,4170,27,0,0,0,0
1903295,Ashton,Iowa,19143,7,458,620,568,610,518,513
1903340,Aspinwall,Iowa,19047,7,40,88,107,125,0,0
1903385,Atalissa,Iowa,19139,4,311,181,187,198,220,0
1903430,Athelstan,Iowa,19173,9,0,143,141,150,148,255
1903475,Atkins,Iowa,19011,2,1670,530,314,202,0,0
1903475,Atkins,Iowa,19011,2,1670,330,314,202,0,0
1903520,Atlantic,Iowa,19029,6,7112,5802,5585,5329,4560,5046
1903610,Auburn,Iowa,19161,9,322,383,359,406,399,293
1903655,Audubon,Iowa,19009,8,2176,2409,2255,2108,1923,1866
1903655,Audubon,Iowa,19009,8,2176,2409,2255,2108,1928,1866
1903745,Aurelia,Iowa,19035,6,1036,752,723,708,625,621
1903835,Aurora,Iowa,19019,6,185,276,281,284,287,331
1903970,Avoca,Iowa,19155,2,1506,1598,1673,1482,1520,1627
1904105,Ayrshire,Iowa,19147,7,143,391,343,361,337,329
1904195,Badger,Iowa,19187,5,561,251,254,244,212,240
1904240,Bagley,Iowa,19077,2,303,427,477,505,483,355
1904330,Baldwin,Iowa,19097,6,109,210,224,232,229,254
1904375,Balltown,Iowa,19061,3,68,56,0,0,0,0
1904420,Bancroft,Iowa,19109,7,732,959,854,902,830,839
1904510,Bankston,Iowa,19061,3,25,29,0,0,0,0
1904555,Barnes City,Iowa,19123,7,176,414,375,473,307,274
1904645,Barnum,Iowa,19187,5,191,184,148,137,154,175
1904780,Bassett,Iowa,19037,6,66,147,149,135,130,149
1904825,Batavia,Iowa,19101,7,499,474,478,560,560,533
1904870,Battle Creek,Iowa,19093,8,713,827,804,785,527,542
1904915,Baxter,Iowa,19099,6,1101,623,569,571,527,427
1904960,Bayard,Iowa,19077,2,471,703,477,505,488,494
1904960,Bayard,Iowa,19077,2,471,703,681,505,539,494
1905050,Beacon,Iowa,19123,7,494,382,350,381,623,953
1905095,Beaconsfield,Iowa,19159,9,15,148,201,170,148,177
1905140,Beaman,Iowa,19075,3,191,167,183,214,220,266
1905185,Beaver,Iowa,19015,6,48,126,111,132,0,0
1905365,Bedford,Iowa,19173,9,1440,2151,2100,2073,1883,1977
1905590,Belle Plaine,Iowa,19011,2,2534,3202,3289,3887,3121,3283
1905635,Bellevue,Iowa,19097,6,2191,1771,1717,1663,1776,1607
1905680,Belmond,Iowa,19197,7,2376,2109,1733,1797,1224,1234
1905770,Bennett,Iowa,19031,6,405,352,305,362,243,238
1905905,Benton,Iowa,19159,9,41,189,173,246,191,192
1906040,Berkley,Iowa,19015,6,32,105,82,68,0,0
1906085,Bernard,Iowa,19061,3,112,111,123,105,95,113
1906175,Bertram,Iowa,19113,2,294,90,102,96,0,0
1906355,Bettendorf,Iowa,19163,2,33217,3143,2768,2178,909,0
1906490,Bevington,Iowa,19121,2,63,35,50,71,0,0
1906625,Birmingham,Iowa,19177,9,448,498,507,539,572,622
1906760,Blairsburg,Iowa,19079,6,215,276,274,272,241,0
1906805,Blairstown,Iowa,19011,2,692,525,488,540,532,592
1906850,Blakesburg,Iowa,19179,5,296,442,397,380,344,0
1906895,Blanchard,Iowa,19145,6,38,259,347,429,408,520
1906940,Blencoe,Iowa,19133,6,224,367,333,317,283,279
1906985,Blockton,Iowa,19173,9,192,488,537,524,648,704
1907030,Bloomfield,Iowa,19051,9,2640,2732,2226,2064,2028,2105
1907075,Blue Grass,Iowa,19163,2,1452,287,246,205,223,0
1907210,Bode,Iowa,19091,7,302,533,507,513,419,409
1907345,Bonaparte,Iowa,19177,9,433,653,678,656,597,898
1907390,Bondurant,Iowa,19153,2,3860,320,289,274,287,297
1907480,Boone,Iowa,19015,6,12661,12373,11886,12451,10347,8880
1907660,Bouton,Iowa,19049,2,129,162,141,187,0,0
1907750,Boxholm,Iowa,19015,6,195,285,280,296,0,0
1907840,Boyden,Iowa,19167,7,707,487,446,419,364,336
1907930,Braddyville,Iowa,19145,6,159,242,267,294,283,236
1908065,Bradgate,Iowa,19091,7,86,261,223,230,175,223
1908155,Brandon,Iowa,19019,6,309,324,308,348,206,0
1908155,Brandon,Iowa,19019,6,309,324,308,343,206,0
1908200,Brayton,Iowa,19009,8,128,217,236,244,137,141
1908290,Breda,Iowa,19027,7,483,532,481,419,374,395
1908425,Bridgewater,Iowa,19001,8,182,302,327,343,365,0
1908470,Brighton,Iowa,19183,3,652,791,800,1014,776,807
1908560,Bristow,Iowa,19023,8,160,318,293,299,291,317
1908605,Britt,Iowa,19081,7,2069,1813,1593,1619,1303,1540
1908650,Bronson,Iowa,19193,3,322,0,0,0,0,0
1908695,Brooklyn,Iowa,19157,7,1468,1408,1345,1533,1233,1188
1908875,Brunsville,Iowa,19149,3,151,109,134,111,0,0
1909100,Buckeye,Iowa,19083,6,108,194,219,188,140,0
1909100,Buckeye,Iowa,19083,6,108,80,86,91,87,0
1909145,Buck Grove,Iowa,19047,7,43,80,86,91,87,0
1909145,Buck Grove,Iowa,19047,7,108,194,219,188,140,0
1909235,Buffalo,Iowa,19163,2,1270,588,547,487,456,372
1909280,Buffalo Center,Iowa,19189,7,905,911,768,894,753,875
1909550,Burlington,Iowa,19057,5,25663,25832,26755,24057,24324,23201
1909685,Burt,Iowa,19109,7,533,613,580,626,495,504
1909730,Bussey,Iowa,19125,6,422,632,546,585,669,550
1909820,Calamus,Iowa,19045,4,439,384,374,399,276,287
1909955,Callender,Iowa,19187,5,376,377,349,376,321,399
1910045,Calmar,Iowa,19191,7,978,903,915,1039,849,1003
1910090,Calumet,Iowa,19141,7,170,274,249,266,243,113
1910090,Calumet,Iowa,19141,7,170,274,249,266,242,113
1910135,Camanche,Iowa,19045,4,4448,814,728,610,629,713
1910225,Cambridge,Iowa,19169,3,827,608,639,739,696,667
1910450,Cantril,Iowa,19177,9,222,376,370,440,445,356
1910585,Carbon,Iowa,19003,9,34,383,266,254,246,0
1910765,Carlisle,Iowa,19181,2,3876,690,663,640,592,553
1911035,Carpenter,Iowa,19131,7,109,156,110,144,121,0
1911080,Carroll,Iowa,19027,7,10103,5389,4691,4254,3546,2882
1911170,Carson,Iowa,19155,2,812,613,617,692,640,632
1911215,Carter Lake,Iowa,19155,2,3785,846,0,0,0,0
1911305,Cascade,Iowa,19061,3,2159,1376,1221,1249,1268,1266
1911395,Casey,Iowa,19077,2,426,709,785,908,735,568
1911485,Castalia,Iowa,19191,7,173,239,200,272,280,0
1911485,Castalia,Iowa,19191,7,173,239,200,272,230,0
1911530,Castana,Iowa,19133,6,147,336,334,389,364,355
1911755,Cedar Falls,Iowa,19013,3,39260,9349,7362,6316,5012,5319
1912000,Cedar Rapids,Iowa,19113,2,126326,62120,56097,45566,32811,25656
1912225,Center Junction,Iowa,19105,2,111,204,198,225,199,255
1912270,Center Point,Iowa,19113,2,2421,861,812,778,802,674
1912315,Centerville,Iowa,19007,7,5528,8413,8147,8486,6936,5256
1912495,Central City,Iowa,19113,2,1257,810,780,688,558,623
1912630,Centralia,Iowa,19061,3,134,57,0,0,0,0
1912720,Chariton,Iowa,19117,6,4321,5754,5365,5175,3794,3989
1912765,Charles City,Iowa,19067,7,7652,8681,8039,7350,5892,4227
1912855,Charlotte,Iowa,19045,4,394,393,407,464,356,0
1912900,Charter Oak,Iowa,19047,7,502,776,688,750,734,772
1912945,Chatsworth,Iowa,19167,7,79,144,159,150,131,0
1912990,Chelsea,Iowa,19171,6,267,540,575,557,507,419
1913080,Cherokee,Iowa,19035,6,5253,7469,6443,5824,4884,3865
1913125,Chester,Iowa,19089,6,127,234,238,237,266,0
1913215,Chillicothe,Iowa,19179,5,97,173,156,146,181,216
1913350,Churdan,Iowa,19073,6,386,677,616,763,667,626
1913395,Cincinnati,Iowa,19007,7,357,859,911,1301,1355,1212
1913485,Clare,Iowa,19187,5,146,232,254,259,299,374
1913530,Clarence,Iowa,19031,6,974,685,659,693,662,675
1913575,Clarinda,Iowa,19145,6,5572,4905,4962,4511,3832,3276
1913620,Clarion,Iowa,19197,7,2850,2971,2578,2826,2065,1475
1913620,Clarion,Iowa,19197,7,2850,2971,2578,2826,0,0
1913755,Clarksville,Iowa,19023,8,1439,1240,1143,1003,895,849
1913845,Clayton,Iowa,19043,8,43,161,162,170,145,0
1913980,Clearfield,Iowa,19173,9,363,615,595,646,619,698
1913980,Clearfield,Iowa,19173,9,363,615,607,646,625,698
1914025,Clear Lake,Iowa,19033,5,7777,3764,3066,2804,2014,1706
1914115,Cleghorn,Iowa,19035,6,240,236,238,232,186,0
1914160,Clemons,Iowa,19127,4,148,207,241,216,213,0
1914250,Clermont,Iowa,19065,6,632,626,631,681,510,513
1914430,Clinton,Iowa,19045,4,26885,26270,25726,24161,25577,22698
1914475,Clio,Iowa,19185,9,80,200,229,299,178,218
1914520,Clive,Iowa,19153,2,15447,0,0,0,0,0
1914655,Clutier,Iowa,19171,6,213,354,350,299,186,0
1914880,Coburg,Iowa,19137,6,42,162,200,170,177,164
1914925,Coggon,Iowa,19113,2,658,512,503,553,471,498
1914970,Coin,Iowa,19145,6,193,457,586,603,591,574
1914970,Coin,Iowa,19145,6,193,457,536,603,591,574
1915015,Colesburg,Iowa,19055,6,404,306,340,337,271,274
1915060,Colfax,Iowa,19099,6,2093,2222,2213,2504,2524,2053
1915105,College Springs,Iowa,19145,6,214,430,484,495,626,693
1915195,Collins,Iowa,19169,3,495,516,489,570,521,540
1915240,Colo,Iowa,19169,3,876,539,532,507,463,391
1915375,Columbus City,Iowa,19115,8,391,326,263,346,375,388
1915420,Columbus Junction,Iowa,19115,8,1899,975,867,988,1185,1099
1915465,Colwell,Iowa,19067,7,73,93,87,0,0,0
1915645,Conesville,Iowa,19139,4,432,302,254,307,347,0
1915825,Conrad,Iowa,19075,3,1108,591,536,560,549,483
1915960,Conway,Iowa,19173,9,41,246,266,253,283,348
1916050,Coon Rapids,Iowa,19027,7,1305,1533,1303,1328,1084,1017
1916140,Coppock,Iowa,19087,6,47,93,93,104,105,0
1916230,Coralville,Iowa,19103,3,18907,433,254,150,151,125
1916500,Corning,Iowa,19003,9,1635,2162,2026,1840,1702,2145
1916545,Correctionville,Iowa,19193,3,821,1151,1058,1016,893,935
1916590,Corwith,Iowa,19081,7,309,481,481,635,455,651
1916635,Corydon,Iowa,19185,9,1585,1872,1768,1867,1669,1477
1916725,Cotter,Iowa,19115,8,48,72,118,100,0,0
1916815,Coulter,Iowa,19069,7,281,236,266,277,198,0
1916860,Council Bluffs,Iowa,19155,2,62230,41439,42048,36162,29292,25802
1916950,Craig,Iowa,19149,3,89,165,155,156,0,0
1917130,Crawfordsville,Iowa,19183,3,264,316,291,387,322,268
1917130,Crawfordsville,Iowa,19183,3,264,316,291,337,322,268
1917175,Crescent,Iowa,19155,2,617,0,0,0,0,0
1917220,Cresco,Iowa,19089,6,3868,3530,3069,3195,2658,2806
1917265,Creston,Iowa,19175,6,7834,8033,8615,8034,6924,7752
1917490,Cromwell,Iowa,19175,6,107,165,173,143,208,208
1917670,Crystal Lake,Iowa,19081,7,250,301,271,191,143,246
1917760,Cumberland,Iowa,19029,6,262,578,595,561,552,591
1917850,Cumming,Iowa,19181,2,351,139,149,0,0,0
1917895,Curlew,Iowa,19147,7,58,183,178,204,161,0
1917940,Cushing,Iowa,19193,3,220,258,270,286,254,237
1917985,Cylinder,Iowa,19147,7,88,175,157,174,129,118
1918075,Dakota City,Iowa,19091,7,843,537,448,439,391,362
1918255,Dallas Center,Iowa,19049,2,1623,865,852,864,769,625
1918345,Dana,Iowa,19073,6,71,153,195,163,183,0
1918390,Danbury,Iowa,19193,3,348,728,656,677,558,480
1918435,Danville,Iowa,19057,5,934,309,327,289,263,0
1919000,Davenport,Iowa,19163,2,99685,66039,60751,56727,43028,35254
1919090,Davis City,Iowa,19053,9,204,556,548,476,489,617
1919135,Dawson,Iowa,19049,2,131,289,262,300,275,0
1919180,Dayton,Iowa,19187,5,837,732,713,836,717,753
1919360,Decatur City,Iowa,19053,9,197,275,282,300,311,367
1919405,Decorah,Iowa,19191,7,8127,5303,4581,4089,3592,3246
1919405,Decorah,Iowa,19191,7,8127,5303,4581,4039,3592,3246
1919450,Dedham,Iowa,19027,7,266,392,327,360,355,374
1919495,Deep River,Iowa,19157,7,279,443,392,487,467,403
1919585,Defiance,Iowa,19165,6,284,428,411,389,411,387
1919630,Delaware,Iowa,19055,6,159,198,165,194,0,0
1919675,Delhi,Iowa,19055,6,460,421,399,390,375,0
1919720,Delmar,Iowa,19045,4,525,434,480,527,548,592
1919765,Deloit,Iowa,19047,7,264,281,280,260,208,0
1919810,Delphos,Iowa,19159,9,25,90,79,0,0,0
1919855,Delta,Iowa,19107,8,328,602,588,688,728,691
1919945,Denison,Iowa,19047,7,8298,4361,3905,3581,3133,2771
1920035,Denver,Iowa,19017,3,1780,556,500,462,224,102
1920125,Derby,Iowa,19117,6,115,269,280,334,326,0
1921000,Des Moines,Iowa,19153,2,203433,159819,142559,126468,86368,62139
1921045,De Soto,Iowa,19049,2,1050,274,319,261,356,345
1921180,De Witt,Iowa,19045,4,5322,2205,2041,1849,1654,1383
1921180,De Witt,Iowa,19045,4,5322,2205,2041,1849,1634,1383
1921225,Dexter,Iowa,19049,2,611,760,748,790,767,795
1921270,Diagonal,Iowa,19159,9,330,603,577,569,509,383
1921360,Dickens,Iowa,19041,7,185,378,333,337,255,0
1921405,Dike,Iowa,19075,3,1209,408,417,453,286,0
1921540,Dixon,Iowa,19163,2,247,226,193,197,198,0
1921675,Dolliver,Iowa,19063,7,66,179,158,171,107,0
1921720,Donahue,Iowa,19163,2,346,89,98,101,64,0
1921810,Donnellson,Iowa,19111,5,912,515,581,456,337,270
1921900,Doon,Iowa,19119,8,577,576,576,576,581,545
1922080,Dougherty,Iowa,19033,5,58,215,215,200,171,0
1922215,Dow City,Iowa,19047,7,510,642,588,572,462,462
1922305,Dows,Iowa,19197,7,538,945,926,1145,892,818
1922350,Drakesville,Iowa,19051,9,184,252,190,261,249,238
1922395,Dubuque,Iowa,19061,3,57637,43892,41679,39141,38494,36297
1922620,Dumont,Iowa,19023,8,637,762,1268,1375,550,433
1922620,Dumont,Iowa,19023,8,637,762,698,609,550,433
1922755,Duncombe,Iowa,19187,5,410,341,354,442,418,350
1922800,Dundee,Iowa,19055,6,174,193,190,195,0,0
1922845,Dunkerton,Iowa,19013,3,852,360,327,295,276,217
1922890,Dunlap,Iowa,19085,2,1042,1550,1522,1455,1155,1355
1922935,Durango,Iowa,19061,3,22,42,0,0,0,0
1922935,Durango,Iowa,19061,3,22,42,0,37,0,0
1922980,Durant,Iowa,19031,6,1832,810,733,775,720,560
1923115,Dyersville,Iowa,19061,3,4058,2138,2046,1933,1511,1328
1923160,Dysart,Iowa,19171,6,1379,986,971,955,906,902
1923250,Eagle Grove,Iowa,19197,7,3583,4024,4071,4433,3387,3557
1923340,Earlham,Iowa,19121,2,1450,865,897,803,749,630
1923385,Earling,Iowa,19165,6,437,320,358,321,323,340
1923430,Earlville,Iowa,19055,6,812,687,615,619,552,618
1923475,Early,Iowa,19161,9,557,644,632,568,500,579
1923790,East Peru,Iowa,19121,2,125,267,304,253,371,252
1923970,Eddyville,Iowa,19179,5,1024,984,888,961,1085,1230
1924060,Edgewood,Iowa,19055,6,864,716,638,617,555,565
1924375,Elberon,Iowa,19171,6,196,256,254,349,336,344
1924420,Eldon,Iowa,19179,5,927,1676,1788,2091,2024,1850
1924465,Eldora,Iowa,19083,6,2732,3553,3200,3189,1995,2233
1924600,Eldridge,Iowa,19163,2,5651,283,245,234,217,207
1924645,Elgin,Iowa,19065,6,683,638,610,623,564,635
1924690,Elkader,Iowa,19043,8,1273,1556,1882,1223,1181,1321
1924690,Elkader,Iowa,19043,8,1273,1556,1382,1223,1181,1321
1924735,Elkhart,Iowa,19153,2,683,215,218,196,132,0
1924780,Elk Horn,Iowa,19165,6,662,486,513,589,0,0
1924825,Elkport,Iowa,19043,8,37,130,116,202,210,326
1924870,Elk Run Heights,Iowa,19013,3,1117,0,0,0,0,0
1924915,Elliott,Iowa,19137,6,350,548,556,586,528,516
1925005,Ellston,Iowa,19159,9,43,195,212,212,205,242
1925050,Ellsworth,Iowa,19079,6,531,444,405,512,406,319
1925095,Elma,Iowa,19089,6,546,790,771,874,807,976
1925365,Ely,Iowa,19113,2,1776,170,172,174,161,0
1925500,Emerson,Iowa,19129,2,438,498,512,475,478,502
1925590,Emmetsburg,Iowa,19147,7,3904,3374,2865,2762,2325,2361
1925725,Epworth,Iowa,19061,3,1860,454,464,468,520,549
1925815,Essex,Iowa,19145,6,798,762,806,727,776,710
1925860,Estherville,Iowa,19063,7,6360,5651,4940,4699,3404,3237
1925995,Evansdale,Iowa,19013,3,4751,0,0,0,0,0
1926175,Everly,Iowa,19041,7,603,523,482,480,392,0
1926265,Exira,Iowa,19009,8,840,1046,987,840,787,851
1926265,Exira,Iowa,19009,8,840,1046,937,840,787,851
1926310,Exline,Iowa,19007,7,160,481,437,755,660,0
1926355,Fairbank,Iowa,19019,6,1113,631,629,657,618,644
1926400,Fairfax,Iowa,19113,2,2123,262,0,0,0,0
1926445,Fairfield,Iowa,19101,7,9464,6773,6619,5948,4970,4689
1926760,Farley,Iowa,19061,3,1537,739,657,651,676,513
1926850,Farmersburg,Iowa,19043,8,302,296,275,290,259,143
1926895,Farmington,Iowa,19177,9,664,968,1012,1086,1165,1332
1926940,Farnhamville,Iowa,19025,9,371,425,365,380,332,348
1926985,Farragut,Iowa,19071,8,485,496,523,494,431,514
1927165,Fayette,Iowa,19065,6,1338,1162,1083,1085,1112,1315
1927210,Fenton,Iowa,19109,7,279,385,381,391,211,0
1927255,Ferguson,Iowa,19127,4,126,183,175,207,127,0
1927390,Fertile,Iowa,19195,9,370,276,238,223,207,0
1927975,Floris,Iowa,19051,9,138,247,209,252,0,0
1928020,Floyd,Iowa,19067,7,335,352,350,308,332,353
1928245,Fonda,Iowa,19151,9,631,1188,1027,1136,978,1180
1928290,Fontanelle,Iowa,19001,8,672,797,833,869,789,853
1928380,Forest City,Iowa,19189,7,4151,2545,2016,2145,1691,1758
1928425,Fort Atkinson,Iowa,19191,7,349,261,305,315,289,264
1928515,Fort Dodge,Iowa,19187,5,25206,22904,21895,19347,15543,12162
1928605,Fort Madison,Iowa,19111,5,11051,14063,13779,12066,8900,9278
1928650,Fostoria,Iowa,19041,7,231,136,142,119,0,0
1928740,Franklin,Iowa,19111,5,143,80,92,119,138,210
1928920,Fraser,Iowa,19015,6,102,263,309,391,537,0
1928965,Fredericksburg,Iowa,19037,6,931,649,567,624,558,565
1929010,Frederika,Iowa,19017,3,183,236,204,210,149,170
1929055,Fredonia,Iowa,19115,8,244,147,165,0,0,0
1929190,Fremont,Iowa,19123,7,743,490,450,544,501,542
1929280,Fruitland,Iowa,19139,4,977,0,0,0,0,0
1929550,Galt,Iowa,19197,7,32,156,167,134,0,0
1929595,Galva,Iowa,19093,8,434,496,530,539,357,456
1929685,Garber,Iowa,19043,8,88,158,120,189,131,0
1929775,Garden Grove,Iowa,19053,9,211,558,558,666,611,651
1929910,Garnavillo,Iowa,19043,8,745,461,365,314,342,0
1929955,Garner,Iowa,19081,7,3129,1549,1241,1311,1028,1288
1930000,Garrison,Iowa,19011,2,371,459,432,437,438,482
1930045,Garwin,Iowa,19171,6,527,517,450,587,425,470
1930135,Geneva,Iowa,19069,7,165,268,249,244,199,0
1930225,George,Iowa,19119,8,1080,1107,907,788,606,394
1930540,Gibson,Iowa,19107,8,61,0,0,0,0,0
1930630,Gilbert,Iowa,19169,3,1082,226,221,221,235,0
1930675,Gilbertville,Iowa,19013,3,712,259,241,212,0,0
1930810,Gillett Grove,Iowa,19041,7,49,0,0,0,0,0
1930900,Gilman,Iowa,19127,4,509,483,428,490,480,465
1930945,Gilmore City,Iowa,19091,7,504,908,896,919,689,687
1931035,Gladbrook,Iowa,19171,6,945,945,891,961,869,842
1931350,Glenwood,Iowa,19129,2,5269,4501,4269,3862,4052,3040
1931395,Glidden,Iowa,19027,7,1146,941,854,867,850,733
1931530,Goldfield,Iowa,19197,7,635,715,700,749,618,628
1931575,Goodell,Iowa,19081,7,139,236,210,245,240,254
1931665,Goose Lake,Iowa,19045,4,240,145,128,97,110,0
1931710,Gowrie,Iowa,19187,5,1037,1028,1059,895,829,681
1931800,Graettinger,Iowa,19147,7,844,928,777,779,556,388
1931845,Graf,Iowa,19061,3,79,256,0,0,0,0
1931845,Graf,Iowa,19061,3,79,37,0,0,0,0
1931890,Grafton,Iowa,19195,9,252,37,249,233,183,156
1931890,Grafton,Iowa,19195,9,252,256,249,233,183,156
1931980,Grand Junction,Iowa,19073,6,824,1125,1025,1010,1012,1113
1932025,Grand Mound,Iowa,19045,4,642,526,438,463,428,355
1932070,Grand River,Iowa,19053,9,236,374,395,425,333,326
1932115,Grandview,Iowa,19115,8,556,315,321,341,374,0
1932160,Granger,Iowa,19049,2,1244,324,319,324,225,0
1932295,Grant,Iowa,19137,6,92,231,200,170,177,249
1932475,Granville,Iowa,19167,7,312,361,390,358,400,351
1932520,Gravity,Iowa,19173,9,188,514,465,464,475,549
1932565,Gray,Iowa,19009,8,63,182,194,196,148,180
1932610,Greeley,Iowa,19055,6,256,403,343,410,383,488
1932745,Greene,Iowa,19023,8,1130,1303,1268,1375,1150,1192
1932790,Greenfield,Iowa,19001,8,1982,1869,1837,1707,1379,1300
