city_fips,town,year,population
3951618,"Monroeville, OH",2017,1361
3951618,"Monroeville, OH",2018,1357
3951618,"Monroeville, OH",2019,1350
3951772,"Montpelier, OH",1990,4299
3951772,"Montpelier, OH",1991,4304
3951772,"Montpelier, OH",1992,4319
3951772,"Montpelier, OH",1993,4313
3951772,"Montpelier, OH",1994,4329
3951772,"Montpelier, OH",1995,4366
3951772,"Montpelier, OH",1996,4356
3951772,"Montpelier, OH",1997,4338
3951772,"Montpelier, OH",1998,4292
3951772,"Montpelier, OH",1999,4245
3951772,"Montpelier, OH",2000,4320
3951772,"Montpelier, OH",2001,4304
3951772,"Montpelier, OH",2002,4282
3951772,"Montpelier, OH",2003,4251
3951772,"Montpelier, OH",2004,4239
3951772,"Montpelier, OH",2005,4211
3951772,"Montpelier, OH",2006,4203
3951772,"Montpelier, OH",2007,4193
3951772,"Montpelier, OH",2008,4159
3951772,"Montpelier, OH",2009,4112
3951772,"Montpelier, OH",2010,4072
3951772,"Montpelier, OH",2011,4062
3951772,"Montpelier, OH",2012,4053
3951772,"Montpelier, OH",2013,4036
3951772,"Montpelier, OH",2014,4005
3951772,"Montpelier, OH",2015,3979
3951772,"Montpelier, OH",2016,3968
3951772,"Montpelier, OH",2017,3938
3951772,"Montpelier, OH",2018,3935
3951772,"Montpelier, OH",2019,3924
3952738,"Mount Gilead, OH",1990,2846
3952738,"Mount Gilead, OH",1991,3029
3952738,"Mount Gilead, OH",1992,3060
3952738,"Mount Gilead, OH",1993,3107
3952738,"Mount Gilead, OH",1994,3143
3952738,"Mount Gilead, OH",1995,3181
3952738,"Mount Gilead, OH",1996,3193
3952738,"Mount Gilead, OH",1997,3234
3952738,"Mount Gilead, OH",1998,3255
3952738,"Mount Gilead, OH",1999,3294
3952738,"Mount Gilead, OH",2000,3290
3952738,"Mount Gilead, OH",2001,3541
3952738,"Mount Gilead, OH",2002,3579
3952738,"Mount Gilead, OH",2003,3623
3952738,"Mount Gilead, OH",2004,3660
3952738,"Mount Gilead, OH",2005,3670
3952738,"Mount Gilead, OH",2006,3685
3952738,"Mount Gilead, OH",2007,3709
3952738,"Mount Gilead, OH",2008,3690
3952738,"Mount Gilead, OH",2009,3679
3952738,"Mount Gilead, OH",2010,3660
3952738,"Mount Gilead, OH",2011,3651
3952738,"Mount Gilead, OH",2012,3652
3952738,"Mount Gilead, OH",2013,3651
3952738,"Mount Gilead, OH",2014,3655
3952738,"Mount Gilead, OH",2015,3657
3952738,"Mount Gilead, OH",2016,3651
3952738,"Mount Gilead, OH",2017,3647
3952738,"Mount Gilead, OH",2018,3664
3952738,"Mount Gilead, OH",2019,3678
3953046,"Mount Sterling, OH",1990,1647
3953046,"Mount Sterling, OH",1991,1696
3953046,"Mount Sterling, OH",1992,1747
3953046,"Mount Sterling, OH",1993,1758
3953046,"Mount Sterling, OH",1994,1768
3953046,"Mount Sterling, OH",1995,1784
3953046,"Mount Sterling, OH",1996,1779
3953046,"Mount Sterling, OH",1997,1772
3953046,"Mount Sterling, OH",1998,1762
3953046,"Mount Sterling, OH",1999,1754
3953046,"Mount Sterling, OH",2000,1865
3953046,"Mount Sterling, OH",2001,1926
3953046,"Mount Sterling, OH",2002,1909
3953046,"Mount Sterling, OH",2003,1893
3953046,"Mount Sterling, OH",2004,1875
3953046,"Mount Sterling, OH",2005,1858
3953046,"Mount Sterling, OH",2006,1844
3953046,"Mount Sterling, OH",2007,1840
3953046,"Mount Sterling, OH",2008,1822
3953046,"Mount Sterling, OH",2009,1800
3953046,"Mount Sterling, OH",2010,1782
3953046,"Mount Sterling, OH",2011,1727
3953046,"Mount Sterling, OH",2012,1722
3953046,"Mount Sterling, OH",2013,1740
3953046,"Mount Sterling, OH",2014,1762
3953046,"Mount Sterling, OH",2015,1763
3953046,"Mount Sterling, OH",2016,1759
3953046,"Mount Sterling, OH",2017,1769
3953046,"Mount Sterling, OH",2018,1789
3953046,"Mount Sterling, OH",2019,1793
3953102,"Mount Vernon, OH",1990,14550
3953102,"Mount Vernon, OH",1991,14983
3953102,"Mount Vernon, OH",1992,15189
3953102,"Mount Vernon, OH",1993,15379
3953102,"Mount Vernon, OH",1994,15455
3953102,"Mount Vernon, OH",1995,15635
3953102,"Mount Vernon, OH",1996,15730
3953102,"Mount Vernon, OH",1997,15896
3953102,"Mount Vernon, OH",1998,15961
3953102,"Mount Vernon, OH",1999,16152
3953102,"Mount Vernon, OH",2000,14375
3953102,"Mount Vernon, OH",2001,15831
3953102,"Mount Vernon, OH",2002,16044
3953102,"Mount Vernon, OH",2003,16250
3953102,"Mount Vernon, OH",2004,16423
3953102,"Mount Vernon, OH",2005,16563
3953102,"Mount Vernon, OH",2006,16673
3953102,"Mount Vernon, OH",2007,16806
3953102,"Mount Vernon, OH",2008,16904
3953102,"Mount Vernon, OH",2009,16941
3953102,"Mount Vernon, OH",2010,16990
3953102,"Mount Vernon, OH",2011,17064
3953102,"Mount Vernon, OH",2012,16844
3953102,"Mount Vernon, OH",2013,16772
3953102,"Mount Vernon, OH",2014,16709
3953102,"Mount Vernon, OH",2015,16668
3953102,"Mount Vernon, OH",2016,16583
3953102,"Mount Vernon, OH",2017,16622
3953102,"Mount Vernon, OH",2018,16715
3953102,"Mount Vernon, OH",2019,16769
3953550,"Napoleon, OH",1990,8884
3953550,"Napoleon, OH",1991,9101
3953550,"Napoleon, OH",1992,9153
3953550,"Napoleon, OH",1993,9127
3953550,"Napoleon, OH",1994,9121
3953550,"Napoleon, OH",1995,9176
3953550,"Napoleon, OH",1996,9204
3953550,"Napoleon, OH",1997,9221
3953550,"Napoleon, OH",1998,9174
3953550,"Napoleon, OH",1999,9131
3953550,"Napoleon, OH",2000,9318
3953550,"Napoleon, OH",2001,9239
3953550,"Napoleon, OH",2002,9233
3953550,"Napoleon, OH",2003,9176
3953550,"Napoleon, OH",2004,9148
3953550,"Napoleon, OH",2005,9126
3953550,"Napoleon, OH",2006,9098
3953550,"Napoleon, OH",2007,8961
3953550,"Napoleon, OH",2008,8889
3953550,"Napoleon, OH",2009,8801
3953550,"Napoleon, OH",2010,8749
3953550,"Napoleon, OH",2011,8681
3953550,"Napoleon, OH",2012,8607
3953550,"Napoleon, OH",2013,8587
3953550,"Napoleon, OH",2014,8501
3953550,"Napoleon, OH",2015,8444
3953550,"Napoleon, OH",2016,8356
3953550,"Napoleon, OH",2017,8306
3953550,"Napoleon, OH",2018,8257
3953550,"Napoleon, OH",2019,8207
3953886,"Nelsonville, OH",1990,4563
3953886,"Nelsonville, OH",1991,4843
3953886,"Nelsonville, OH",1992,4830
3953886,"Nelsonville, OH",1993,4860
3953886,"Nelsonville, OH",1994,4835
3953886,"Nelsonville, OH",1995,4830
3953886,"Nelsonville, OH",1996,4837
3953886,"Nelsonville, OH",1997,4820
3953886,"Nelsonville, OH",1998,4910
3953886,"Nelsonville, OH",1999,4803
3953886,"Nelsonville, OH",2000,5230
3953886,"Nelsonville, OH",2001,5431
3953886,"Nelsonville, OH",2002,5444
3953886,"Nelsonville, OH",2003,5458
3953886,"Nelsonville, OH",2004,5378
3953886,"Nelsonville, OH",2005,5434
3953886,"Nelsonville, OH",2006,5427
3953886,"Nelsonville, OH",2007,5389
3953886,"Nelsonville, OH",2008,5410
3953886,"Nelsonville, OH",2009,5398
3953886,"Nelsonville, OH",2010,5392
3953886,"Nelsonville, OH",2011,5389
3953886,"Nelsonville, OH",2012,5359
3953886,"Nelsonville, OH",2013,5304
3953886,"Nelsonville, OH",2014,5221
3953886,"Nelsonville, OH",2015,5196
3953886,"Nelsonville, OH",2016,5297
3953886,"Nelsonville, OH",2017,5276
3953886,"Nelsonville, OH",2018,5150
3953886,"Nelsonville, OH",2019,5130
3954040,"Newark, OH",1990,44389
3954040,"Newark, OH",1991,44216
3954040,"Newark, OH",1992,43830
3954040,"Newark, OH",1993,43493
3954040,"Newark, OH",1994,43647
3954040,"Newark, OH",1995,44445
3954040,"Newark, OH",1996,44642
3954040,"Newark, OH",1997,45541
3954040,"Newark, OH",1998,46050
3954040,"Newark, OH",1999,47616
3954040,"Newark, OH",2000,46279
3954040,"Newark, OH",2001,46377
3954040,"Newark, OH",2002,46436
3954040,"Newark, OH",2003,46705
3954040,"Newark, OH",2004,47021
3954040,"Newark, OH",2005,47335
3954040,"Newark, OH",2006,47536
3954040,"Newark, OH",2007,47675
3954040,"Newark, OH",2008,47647
3954040,"Newark, OH",2009,47573
3954040,"Newark, OH",2010,47573
3954040,"Newark, OH",2011,47720
3954040,"Newark, OH",2012,47809
3954040,"Newark, OH",2013,48034
3954040,"Newark, OH",2014,48283
3954040,"Newark, OH",2015,48592
3954040,"Newark, OH",2016,48946
3954040,"Newark, OH",2017,49471
3954040,"Newark, OH",2018,50001
3954040,"Newark, OH",2019,50315
3954166,"New Boston, OH",1990,2717
3954166,"New Boston, OH",1991,2768
3954166,"New Boston, OH",1992,2767
3954166,"New Boston, OH",1993,2764
3954166,"New Boston, OH",1994,2754
3954166,"New Boston, OH",1995,2758
3954166,"New Boston, OH",1996,2750
3954166,"New Boston, OH",1997,2744
3954166,"New Boston, OH",1998,2725
3954166,"New Boston, OH",1999,2708
3954166,"New Boston, OH",2000,2340
3954166,"New Boston, OH",2001,2333
3954166,"New Boston, OH",2002,2320
3954166,"New Boston, OH",2003,2302
3954166,"New Boston, OH",2004,2281
3954166,"New Boston, OH",2005,2275
3954166,"New Boston, OH",2006,2274
3954166,"New Boston, OH",2007,2276
3954166,"New Boston, OH",2008,2275
3954166,"New Boston, OH",2009,2271
3954166,"New Boston, OH",2010,2272
3954166,"New Boston, OH",2011,2267
3954166,"New Boston, OH",2012,2246
3954166,"New Boston, OH",2013,2229
3954166,"New Boston, OH",2014,2203
3954166,"New Boston, OH",2015,2176
3954166,"New Boston, OH",2016,2152
3954166,"New Boston, OH",2017,2124
3954166,"New Boston, OH",2018,2112
3954166,"New Boston, OH",2019,2099
3954194,"New Bremen, OH",1990,2558
3954194,"New Bremen, OH",1991,2640
3954194,"New Bremen, OH",1992,2710
3954194,"New Bremen, OH",1993,2783
3954194,"New Bremen, OH",1994,2848
3954194,"New Bremen, OH",1995,2927
3954194,"New Bremen, OH",1996,2998
3954194,"New Bremen, OH",1997,3035
3954194,"New Bremen, OH",1998,3119
3954194,"New Bremen, OH",1999,3135
3954194,"New Bremen, OH",2000,2909
3954194,"New Bremen, OH",2001,2905
3954194,"New Bremen, OH",2002,2903
3954194,"New Bremen, OH",2003,2908
3954194,"New Bremen, OH",2004,2922
3954194,"New Bremen, OH",2005,2946
3954194,"New Bremen, OH",2006,2948
3954194,"New Bremen, OH",2007,2954
3954194,"New Bremen, OH",2008,2975
3954194,"New Bremen, OH",2009,2974
3954194,"New Bremen, OH",2010,2978
3954194,"New Bremen, OH",2011,2997
3954194,"New Bremen, OH",2012,2994
3954194,"New Bremen, OH",2013,2994
3954194,"New Bremen, OH",2014,2983
3954194,"New Bremen, OH",2015,2979
3954194,"New Bremen, OH",2016,2983
3954194,"New Bremen, OH",2017,2999
3954194,"New Bremen, OH",2018,2976
3954194,"New Bremen, OH",2019,2963
3954334,"New Carlisle, OH",1990,6049
3954334,"New Carlisle, OH",1991,6073
3954334,"New Carlisle, OH",1992,6087
3954334,"New Carlisle, OH",1993,6110
3954334,"New Carlisle, OH",1994,6141
3954334,"New Carlisle, OH",1995,6177
3954334,"New Carlisle, OH",1996,6185
3954334,"New Carlisle, OH",1997,6167
3954334,"New Carlisle, OH",1998,6158
3954334,"New Carlisle, OH",1999,6154
3954334,"New Carlisle, OH",2000,5735
3954334,"New Carlisle, OH",2001,5839
3954334,"New Carlisle, OH",2002,5834
3954334,"New Carlisle, OH",2003,5799
3954334,"New Carlisle, OH",2004,5802
3954334,"New Carlisle, OH",2005,5818
3954334,"New Carlisle, OH",2006,5810
3954334,"New Carlisle, OH",2007,5795
3954334,"New Carlisle, OH",2008,5795
3954334,"New Carlisle, OH",2009,5789
3954334,"New Carlisle, OH",2010,5785
3954334,"New Carlisle, OH",2011,5761
3954334,"New Carlisle, OH",2012,5728
3954334,"New Carlisle, OH",2013,5703
3954334,"New Carlisle, OH",2014,5687
3954334,"New Carlisle, OH",2015,5663
3954334,"New Carlisle, OH",2016,5624
3954334,"New Carlisle, OH",2017,5589
3954334,"New Carlisle, OH",2018,5578
3954334,"New Carlisle, OH",2019,5568
3954432,"Newcomerstown, OH",1990,4012
3954432,"Newcomerstown, OH",1991,4119
3954432,"Newcomerstown, OH",1992,4120
3954432,"Newcomerstown, OH",1993,4115
3954432,"Newcomerstown, OH",1994,4121
3954432,"Newcomerstown, OH",1995,4135
3954432,"Newcomerstown, OH",1996,4132
3954432,"Newcomerstown, OH",1997,4116
3954432,"Newcomerstown, OH",1998,4112
3954432,"Newcomerstown, OH",1999,4089
3954432,"Newcomerstown, OH",2000,4008
3954432,"Newcomerstown, OH",2001,4038
3954432,"Newcomerstown, OH",2002,4025
3954432,"Newcomerstown, OH",2003,4006
3954432,"Newcomerstown, OH",2004,3990
3954432,"Newcomerstown, OH",2005,3955
3954432,"Newcomerstown, OH",2006,3924
3954432,"Newcomerstown, OH",2007,3904
3954432,"Newcomerstown, OH",2008,3878
3954432,"Newcomerstown, OH",2009,3845
3954432,"Newcomerstown, OH",2010,3822
3954432,"Newcomerstown, OH",2011,3812
3954432,"Newcomerstown, OH",2012,3803
3954432,"Newcomerstown, OH",2013,3805
3954432,"Newcomerstown, OH",2014,3801
3954432,"Newcomerstown, OH",2015,3796
3954432,"Newcomerstown, OH",2016,3783
3954432,"Newcomerstown, OH",2017,3767
3954432,"Newcomerstown, OH",2018,3748
3954432,"Newcomerstown, OH",2019,3737
3954446,"New Concord, OH",1990,2086
3954446,"New Concord, OH",1991,2101
3954446,"New Concord, OH",1992,2171
3954446,"New Concord, OH",1993,2193
3954446,"New Concord, OH",1994,2221
3954446,"New Concord, OH",1995,2148
3954446,"New Concord, OH",1996,2322
3954446,"New Concord, OH",1997,2355
3954446,"New Concord, OH",1998,2389
3954446,"New Concord, OH",1999,2510
3954446,"New Concord, OH",2000,2651
3954446,"New Concord, OH",2001,2634
3954446,"New Concord, OH",2002,2662
3954446,"New Concord, OH",2003,2615
