cty_fips,cal_yr,cty_pop
20197,1996,6839
20197,1997,6897
20197,1998,6855
20197,1999,6864
20197,2000,6868
20197,2001,6801
20197,2002,6750
20197,2003,6759
20197,2004,6823
20197,2005,6925
20197,2006,6845
20197,2007,6998
20197,2008,7077
20197,2009,7059
20197,2010,7049
20197,2011,7037
20197,2012,6994
20197,2013,7025
20197,2014,6938
20197,2015,6884
20197,2016,6881
20197,2017,6839
20197,2018,6899
20199,1969,2235
20199,1970,2210
20199,1971,2186
20199,1972,2346
20199,1973,2141
20199,1974,2122
20199,1975,2108
20199,1976,2122
20199,1977,2045
20199,1978,2061
20199,1979,2050
20199,1980,2036
20199,1981,1999
20199,1982,1980
20199,1983,2034
20199,1984,2017
20199,1985,1967
20199,1986,1937
20199,1987,1941
20199,1988,1958
20199,1989,1842
20199,1990,1813
20199,1991,1841
20199,1992,1823
20199,1993,1825
20199,1994,1811
20199,1995,1799
20199,1996,1798
20199,1997,1804
20199,1998,1801
20199,1999,1787
20199,2000,1733
20199,2001,1695
20199,2002,1671
20199,2003,1623
20199,2004,1562
20199,2005,1531
20199,2006,1527
20199,2007,1481
20199,2008,1447
20199,2009,1469
20199,2010,1480
20199,2011,1525
20199,2012,1523
20199,2013,1560
20199,2014,1501
20199,2015,1505
20199,2016,1502
20199,2017,1526
20199,2018,1503
20201,1969,9485
20201,1970,9165
20201,1971,8845
20201,1972,9040
20201,1973,8853
20201,1974,8889
20201,1975,8911
20201,1976,8849
20201,1977,9053
20201,1978,8928
20201,1979,8819
20201,1980,8474
20201,1981,8147
20201,1982,8153
20201,1983,8078
20201,1984,7875
20201,1985,7743
20201,1986,7551
20201,1987,7529
20201,1988,7492
20201,1989,7206
20201,1990,7042
20201,1991,6945
20201,1992,6835
20201,1993,6808
20201,1994,6801
20201,1995,6809
20201,1996,6713
20201,1997,6651
20201,1998,6533
20201,1999,6505
20201,2000,6413
20201,2001,6281
20201,2002,6201
20201,2003,6156
20201,2004,6072
20201,2005,6022
20201,2006,5950
20201,2007,5880
20201,2008,5848
20201,2009,5779
20201,2010,5784
20201,2011,5818
20201,2012,5726
20201,2013,5625
20201,2014,5610
20201,2015,5568
20201,2016,5563
20201,2017,5466
20201,2018,5420
20203,1969,3290
20203,1970,3256
20203,1971,3222
20203,1972,3499
20203,1973,3495
20203,1974,3527
20203,1975,3507
20203,1976,3555
20203,1977,3470
20203,1978,3362
20203,1979,3264
20203,1980,3025
20203,1981,2951
20203,1982,2958
20203,1983,3016
20203,1984,2908
20203,1985,2882
20203,1986,2845
20203,1987,2821
20203,1988,2863
20203,1989,2797
20203,1990,2739
20203,1991,2692
20203,1992,2710
20203,1993,2739
20203,1994,2787
20203,1995,2748
20203,1996,2678
20203,1997,2664
20203,1998,2598
20203,1999,2533
20203,2000,2512
20203,2001,2511
20203,2002,2453
20203,2003,2431
20203,2004,2347
20203,2005,2361
20203,2006,2287
20203,2007,2264
20203,2008,2222
20203,2009,2211
20203,2010,2238
20203,2011,2258
20203,2012,2226
20203,2013,2190
20203,2014,2185
20203,2015,2164
20203,2016,2130
20203,2017,2130
20203,2018,2105
20205,1969,11546
20205,1970,11244
20205,1971,10946
20205,1972,10981
20205,1973,11094
20205,1974,11344
20205,1975,11405
20205,1976,11297
20205,1977,11808
20205,1978,11993
20205,1979,11949
20205,1980,12044
20205,1981,11681
20205,1982,11720
20205,1983,11552
20205,1984,11381
20205,1985,11207
20205,1986,11090
20205,1987,10849
20205,1988,10550
20205,1989,10494
20205,1990,10247
20205,1991,10066
20205,1992,10138
20205,1993,10259
20205,1994,10314
20205,1995,10394
20205,1996,10418
20205,1997,10397
20205,1998,10380
20205,1999,10406
20205,2000,10303
20205,2001,10216
20205,2002,10104
20205,2003,10063
20205,2004,9784
20205,2005,9772
20205,2006,9747
20205,2007,9783
20205,2008,9592
20205,2009,9485
20205,2010,9392
20205,2011,9241
20205,2012,9123
20205,2013,9094
20205,2014,8973
20205,2015,8848
20205,2016,8700
20205,2017,8712
20205,2018,8665
20207,1969,4791
20207,1970,4778
20207,1971,4767
20207,1972,4635
20207,1973,4643
20207,1974,4478
20207,1975,4458
20207,1976,4384
20207,1977,4484
20207,1978,4583
20207,1979,4657
20207,1980,4604
20207,1981,4610
20207,1982,4592
20207,1983,4691
20207,1984,4713
20207,1985,4539
20207,1986,4342
20207,1987,4288
20207,1988,4168
20207,1989,4098
20207,1990,4122
20207,1991,4048
20207,1992,4026
20207,1993,4034
20207,1994,4010
20207,1995,4015
20207,1996,3958
20207,1997,3942
20207,1998,3903
20207,1999,3868
20207,2000,3754
20207,2001,3742
20207,2002,3602
20207,2003,3572
20207,2004,3485
20207,2005,3523
20207,2006,3440
20207,2007,3363
20207,2008,3347
20207,2009,3309
20207,2010,3309
20207,2011,3323
20207,2012,3275
20207,2013,3216
20207,2014,3188
20207,2015,3144
20207,2016,3190
20207,2017,3145
20207,2018,3183
20209,1969,186856
20209,1970,186831
20209,1971,186806
20209,1972,185882
20209,1973,184394
20209,1974,182010
20209,1975,178639
20209,1976,178103
20209,1977,175359
20209,1978,173937
20209,1979,173051
20209,1980,172254
20209,1981,171784
20209,1982,170995
20209,1983,170246
20209,1984,169423
20209,1985,169896
20209,1986,169587
20209,1987,168252
20209,1988,166582
20209,1989,163637
20209,1990,161973
20209,1991,161073
20209,1992,160260
20209,1993,159449
20209,1994,158308
20209,1995,157887
20209,1996,157650
20209,1997,157858
20209,1998,158228
20209,1999,157980
20209,2000,157883
20209,2001,158372
20209,2002,157498
20209,2003,156276
20209,2004,154874
20209,2005,154356
20209,2006,153689
20209,2007,154267
20209,2008,155092
20209,2009,156416
20209,2010,157639
20209,2011,158020
20209,2012,159411
20209,2013,160984
20209,2014,162320
20209,2015,163832
20209,2016,164934
20209,2017,165313
20209,2018,165324
21001,1969,12696
21001,1970,13151
21001,1971,13606
21001,1972,14345
21001,1973,14417
21001,1974,14588
21001,1975,14692
21001,1976,14802
21001,1977,15086
21001,1978,15046
21001,1979,15129
21001,1980,15278
21001,1981,15397
21001,1982,15439
21001,1983,15293
21001,1984,15760
21001,1985,15610
21001,1986,15560
21001,1987,15222
21001,1988,15412
21001,1989,15319
21001,1990,15387
21001,1991,15553
21001,1992,15766
21001,1993,16009
21001,1994,16233
21001,1995,16564
21001,1996,16782
21001,1997,16895
21001,1998,16942
21001,1999,17054
21001,2000,17327
21001,2001,17584
21001,2002,17762
21001,2003,17924
21001,2004,17994
21001,2005,18128
21001,2006,18335
21001,2007,18493
21001,2008,18541
21001,2009,18729
21001,2010,18761
21001,2011,18991
21001,2012,18937
21001,2013,19126
21001,2014,19265
21001,2015,19168
21001,2016,19264
21001,2017,19294
21001,2018,19215
21003,1969,12378
21003,1970,12653
21003,1971,12928
21003,1972,12956
21003,1973,13150
21003,1974,13462
21003,1975,13700
21003,1976,13583
21003,1977,13627
21003,1978,13680
21003,1979,13791
21003,1980,14116
21003,1981,14035
21003,1982,13917
21003,1983,14028
21003,1984,14320
21003,1985,14334
21003,1986,14266
21003,1987,14234
21003,1988,14198
21003,1989,14375
21003,1990,14723
21003,1991,14803
21003,1992,15090
21003,1993,15374
21003,1994,15754
21003,1995,16091
21003,1996,16375
21003,1997,16768
21003,1998,17243
21003,1999,17658
21003,2000,17820
21003,2001,17947
21003,2002,18219
21003,2003,18434
21003,2004,18699
21003,2005,18910
21003,2006,19272
21003,2007,19540
21003,2008,19838
21003,2009,19811
21003,2010,20048
21003,2011,20190
21003,2012,20250
21003,2013,20333
21003,2014,20510
21003,2015,20678
21003,2016,20738
21003,2017,20921
21003,2018,21122
21005,1969,8959
21005,1970,9479
21005,1971,9999
21005,1972,10169
21005,1973,10227
21005,1974,10496
21005,1975,10755
21005,1976,11046
21005,1977,11411
21005,1978,11624
21005,1979,11894
21005,1980,12633
21005,1981,12857
21005,1982,12852
21005,1983,12896
21005,1984,13181
21005,1985,13433
21005,1986,13560
21005,1987,13735
21005,1988,13971
21005,1989,14221
21005,1990,14672
21005,1991,15121
21005,1992,15607
21005,1993,16198
21005,1994,16769
21005,1995,17191
21005,1996,17764
21005,1997,18092
21005,1998,18553
21005,1999,18864
21005,2000,19151
21005,2001,19382
21005,2002,19315
21005,2003,19504
21005,2004,19714
21005,2005,19987
21005,2006,20519
21005,2007,20999
21005,2008,21088
21005,2009,21328
21005,2010,21457
21005,2011,21551
21005,2012,21686
21005,2013,21737
21005,2014,21853
21005,2015,21891
21005,2016,22146
21005,2017,22518
21005,2018,22663
21007,1969,7978
21007,1970,8365
21007,1971,8752
21007,1972,8753
21007,1973,8432
21007,1974,8278
21007,1975,8280
21007,1976,8469
21007,1977,8543
21007,1978,8753
21007,1979,8708
21007,1980,8771
21007,1981,8612
21007,1982,8488
21007,1983,8455
21007,1984,8375
21007,1985,8445
21007,1986,8279
21007,1987,8228
21007,1988,8041
21007,1989,7964
21007,1990,7883
21007,1991,7904
21007,1992,7861
21007,1993,7871
21007,1994,7925
21007,1995,8053
21007,1996,8084
21007,1997,8187
21007,1998,8246
21007,1999,8225
21007,2000,8304
21007,2001,8225
21007,2002,8164
21007,2003,8254
21007,2004,8242
21007,2005,8269
21007,2006,8204
21007,2007,8190
21007,2008,8265
21007,2009,8204
21007,2010,8260
21007,2011,8269
21007,2012,8287
21007,2013,8254
21007,2014,8189
21007,2015,8216
21007,2016,8045
21007,2017,8021
21007,2018,7979
21009,1969,27972
21009,1970,28902
21009,1971,29832
21009,1972,30068
21009,1973,30818
21009,1974,31344
21009,1975,31937
21009,1976,32326
21009,1977,32986
21009,1978,33301
21009,1979,33823
21009,1980,34047
21009,1981,34026
21009,1982,34630
21009,1983,34682
21009,1984,34602
21009,1985,34207
21009,1986,34281
21009,1987,34181
21009,1988,33993
21009,1989,33822
21009,1990,34094
21009,1991,34334
21009,1992,34506
21009,1993,34968
21009,1994,35203
21009,1995,35912
21009,1996,36446
21009,1997,36914
21009,1998,37237
21009,1999,37687
21009,2000,38128
21009,2001,38517
21009,2002,38704
21009,2003,39164
21009,2004,39601
21009,2005,40320
21009,2006,40857
21009,2007,41435
21009,2008,41797
21009,2009,42171
21009,2010,42123
21009,2011,42329
21009,2012,42620
21009,2013,42952
21009,2014,43048
21009,2015,43566
21009,2016,43794
21009,2017,43815
21009,2018,44176
21011,1969,9122
21011,1970,9257
21011,1971,9392
21011,1972,9523
21011,1973,9562
21011,1974,9630
21011,1975,9711
21011,1976,9658
21011,1977,9698
21011,1978,9874
21011,1979,9988
21011,1980,10036
21011,1981,10040
21011,1982,10089
21011,1983,10198
21011,1984,9971
21011,1985,9918
21011,1986,9941
21011,1987,9810
21011,1988,9693
21011,1989,9656
21011,1990,9718
21011,1991,9755
21011,1992,9924
21011,1993,10048
21011,1994,10066
21011,1995,10188
21011,1996,10237
21011,1997,10480
21011,1998,10726
21011,1999,10911
21011,2000,11128
21011,2001,11280
21011,2002,11403
21011,2003,11428
21011,2004,11447
21011,2005,11538
21011,2006,11558
21011,2007,11470
21011,2008,11647
21011,2009,11544
21011,2010,11616
21011,2011,11714
21011,2012,11781
21011,2013,11974
21011,2014,12131
21011,2015,12201
21011,2016,12245
21011,2017,12378
21011,2018,12383
21013,1969,30650
21013,1970,31284
21013,1971,31918
21013,1972,32393
21013,1973,33072
21013,1974,33059
21013,1975,33688
21013,1976,34472
21013,1977,34488
21013,1978,34456
21013,1979,34221
21013,1980,34315
21013,1981,34077
21013,1982,34073
21013,1983,34262
21013,1984,33914
21013,1985,33515
21013,1986,33322
21013,1987,32731
21013,1988,31952
21013,1989,31932
21013,1990,31496
21013,1991,31259
21013,1992,31050
21013,1993,31143
21013,1994,31147
21013,1995,30919
21013,1996,30751
21013,1997,30592
21013,1998,30044
21013,1999,30026
21013,2000,30015
21013,2001,29561
21013,2002,29691
21013,2003,29478
21013,2004,29275
21013,2005,29130
21013,2006,28960
21013,2007,28794
21013,2008,28836
21013,2009,28667
21013,2010,28709
21013,2011,28657
21013,2012,28296
21013,2013,28047
21013,2014,27847
21013,2015,27391
21013,2016,27231
21013,2017,26904
21013,2018,26569
21015,1969,31994
21015,1970,33078
21015,1971,34162
21015,1972,34614
21015,1973,35820
21015,1974,37211
21015,1975,38309
21015,1976,39591
21015,1977,41428
21015,1978,43171
21015,1979,44763
21015,1980,46124
21015,1981,47068
21015,1982,47767
21015,1983,48632
21015,1984,49322
21015,1985,50351
21015,1986,51080
21015,1987,52857
21015,1988,54196
21015,1989,55895
21015,1990,58123
21015,1991,60574
21015,1992,62897
21015,1993,65318
21015,1994,67554
21015,1995,70017
21015,1996,72860
21015,1997,76162
21015,1998,79818
21015,1999,83349
21015,2000,87108
21015,2001,90277
21015,2002,93323
21015,2003,96680
21015,2004,100822
21015,2005,105456
21015,2006,109295
21015,2007,112308
21015,2008,115262
21015,2009,117461
21015,2010,119379
21015,2011,121545
21015,2012,123074
21015,2013,124680
21015,2014,126330
21015,2015,127818
21015,2016,129185
21015,2017,130611
21015,2018,131533
21017,1969,18324
21017,1970,18525
21017,1971,18726
21017,1972,18685
21017,1973,18998
21017,1974,18925
21017,1975,18965
21017,1976,18882
21017,1977,19001
21017,1978,19249
21017,1979,18934
21017,1980,19381
21017,1981,19210
21017,1982,19027
21017,1983,19055
21017,1984,19057
21017,1985,18967
21017,1986,19187
21017,1987,19087
21017,1988,18980
21017,1989,19277
21017,1990,19247
21017,1991,19297
21017,1992,19298
21017,1993,19243
21017,1994,19175
21017,1995,19178
21017,1996,19142
21017,1997,19238
21017,1998,19255
21017,1999,19340
21017,2000,19366
21017,2001,19443
21017,2002,19452
21017,2003,19563
21017,2004,19733
21017,2005,19908
21017,2006,19809
21017,2007,19891
21017,2008,20046
21017,2009,20027
21017,2010,19967
21017,2011,20055
21017,2012,20061
21017,2013,20038
21017,2014,20074
21017,2015,20182
21017,2016,20147
21017,2017,20132
21017,2018,20184
21019,1969,52065
21019,1970,52471
21019,1971,52877
21019,1972,53147
21019,1973,52406
21019,1974,52337
21019,1975,52984
21019,1976,53143
21019,1977,54028
21019,1978,55369
21019,1979,55624
21019,1980,55479
21019,1981,55071
21019,1982,54539
21019,1983,54519
21019,1984,53762
21019,1985,53339
21019,1986,52642
21019,1987,51950
21019,1988,51296
21019,1989,51486
21019,1990,51072
21019,1991,51375
21019,1992,51245
21019,1993,51193
21019,1994,50929
21019,1995,50840
21019,1996,50688
21019,1997,50498
21019,1998,50321
21019,1999,49816
21019,2000,49627
21019,2001,49595
21019,2002,49578
21019,2003,49754
21019,2004,49542
21019,2005,49403
21019,2006,49312
21019,2007,49154
21019,2008,49244
21019,2009,49362
21019,2010,49606
21019,2011,49419
21019,2012,49255
21019,2013,48917
21019,2014,48840
21019,2015,48506
21019,2016,48109
21019,2017,47759
21019,2018,47240
21021,1969,21377
21021,1970,22004
21021,1971,22631
21021,1972,22923
21021,1973,22970
21021,1974,22940
21021,1975,23551
21021,1976,24161
21021,1977,24431
21021,1978,24847
21021,1979,24829
21021,1980,25003
21021,1981,24648
21021,1982,24589
21021,1983,24558
21021,1984,25042
21021,1985,25211
21021,1986,25478
21021,1987,25579
21021,1988,25802
21021,1989,25759
21021,1990,25605
21021,1991,25737
21021,1992,25923
21021,1993,26249
21021,1994,26572
21021,1995,26770
21021,1996,27048
21021,1997,27178
21021,1998,27374
21021,1999,27662
21021,2000,27673
21021,2001,27472
21021,2002,27455
21021,2003,27451
21021,2004,27832
21021,2005,27922
21021,2006,28031
21021,2007,28112
21021,2008,28288
21021,2009,28297
21021,2010,28668
21021,2011,28796
21021,2012,29021
21021,2013,29634
21021,2014,29810
21021,2015,29762
21021,2016,29933
21021,2017,29958
21021,2018,30100
21023,1969,7124
21023,1970,7250
21023,1971,7377
21023,1972,7546
21023,1973,7577
21023,1974,7683
21023,1975,7601
21023,1976,7737
21023,1977,7816
21023,1978,7763
21023,1979,7753
21023,1980,7709
21023,1981,7562
21023,1982,7603
21023,1983,7561
21023,1984,7493
21023,1985,7501
21023,1986,7585
21023,1987,7573
21023,1988,7618
21023,1989,7597
21023,1990,7801
21023,1991,7900
21023,1992,8000
21023,1993,8078
21023,1994,8062
21023,1995,8069
21023,1996,8153
21023,1997,8230
21023,1998,8278
21023,1999,8291
21023,2000,8267
21023,2001,8334
21023,2002,8408
21023,2003,8387
21023,2004,8592
21023,2005,8533
21023,2006,8484
21023,2007,8468
21023,2008,8471
21023,2009,8473
21023,2010,8515
21023,2011,8511
21023,2012,8460
21023,2013,8421
21023,2014,8357
21023,2015,8288
21023,2016,8367
21023,2017,8277
21023,2018,8239
21025,1969,14150
21025,1970,14253
21025,1971,14361
21025,1972,14756
21025,1973,14976
21025,1974,15081
21025,1975,15608
21025,1976,16340
21025,1977,16853
21025,1978,16822
21025,1979,17069
21025,1980,17013
21025,1981,16950
21025,1982,16770
21025,1983,16683
21025,1984,16466
21025,1985,16290
21025,1986,16236
21025,1987,16062
21025,1988,15819
21025,1989,15827
21025,1990,15675
21025,1991,15062
21025,1992,15217
21025,1993,15406
21025,1994,15532
21025,1995,15699
21025,1996,15758
21025,1997,15945
21025,1998,16037
21025,1999,16087
21025,2000,15999
21025,2001,15664
21025,2002,15346
21025,2003,15098
21025,2004,14975
21025,2005,14792
21025,2006,14549
21025,2007,14327
21025,2008,14249
21025,2009,14009
21025,2010,13857
21025,2011,13792
21025,2012,13617
21025,2013,13533
21025,2014,13371
21025,2015,13369
21025,2016,13182
21025,2017,12931
21025,2018,12726
21027,1969,14561
21027,1970,14866
21027,1971,15171
21027,1972,15359
21027,1973,15329
21027,1974,15566
21027,1975,15732
21027,1976,16228
21027,1977,16663
21027,1978,16690
21027,1979,16779
21027,1980,16851
21027,1981,16744
21027,1982,16604
21027,1983,16556
21027,1984,16668
21027,1985,16954
21027,1986,16736
21027,1987,16815
21027,1988,16478
21027,1989,16463
21027,1990,16309
21027,1991,16436
21027,1992,16663
21027,1993,16719
21027,1994,16663
21027,1995,16922
21027,1996,17354
21027,1997,17830
21027,1998,18057
21027,1999,18422
21027,2000,18682
21027,2001,18837
21027,2002,19030
21027,2003,19209
21027,2004,19326
21027,2005,19579
21027,2006,19590
21027,2007,19819
21027,2008,20018
21027,2009,19979
21027,2010,20042
21027,2011,20272
21027,2012,20080
21027,2013,20047
21027,2014,19887
21027,2015,19987
21027,2016,19988
21027,2017,20151
21027,2018,20388
21029,1969,24739
21029,1970,26533
21029,1971,28327
21029,1972,30160
21029,1973,31062
21029,1974,33166
21029,1975,34571
21029,1976,36731
21029,1977,38954
21029,1978,41187
21029,1979,42668
21029,1980,43493
21029,1981,43852
21029,1982,43630
21029,1983,43390
21029,1984,43837
21029,1985,44619
21029,1986,44773
21029,1987,45120
21029,1988,46140
21029,1989,46664
21029,1990,47880
21029,1991,49119
21029,1992,50750
21029,1993,52745
21029,1994,54364
21029,1995,55504
21029,1996,56561
21029,1997,57279
21029,1998,58551
21029,1999,60074
21029,2000,61590
21029,2001,62596
21029,2002,63775
21029,2003,65074
21029,2004,66937
21029,2005,68620
21029,2006,70042
21029,2007,71577
21029,2008,72738
21029,2009,73743
21029,2010,74499
21029,2011,75199
21029,2012,75921
21029,2013,76899
21029,2014,78052
21029,2015,78696
21029,2016,79231
21029,2017,80284
21029,2018,81069
21031,1969,9577
21031,1970,9771
21031,1971,9965
21031,1972,10110
21031,1973,10421
21031,1974,10373
21031,1975,10486
21031,1976,10787
21031,1977,11126
21031,1978,11107
21031,1979,11194
21031,1980,11068
21031,1981,11030
21031,1982,11000
21031,1983,11305
21031,1984,11587
21031,1985,11336
21031,1986,11033
21031,1987,11117
21031,1988,11255
21031,1989,11290
21031,1990,11257
21031,1991,11402
21031,1992,11572
21031,1993,11702
21031,1994,11949
21031,1995,12135
21031,1996,12263
21031,1997,12495
21031,1998,12758
21031,1999,12937
21031,2000,12991
21031,2001,13015
21031,2002,12952
21031,2003,12957
21031,2004,13044
21031,2005,12900
21031,2006,12925
21031,2007,12759
21031,2008,12745
21031,2009,12670
21031,2010,12734
21031,2011,12717
21031,2012,12740
21031,2013,12704
21031,2014,12736
21031,2015,12734
21031,2016,12683
21031,2017,12798
21031,2018,12772
21033,1969,13107
21033,1970,13184
21033,1971,13261
21033,1972,13041
21033,1973,13106
21033,1974,13116
21033,1975,13397
21033,1976,13295
21033,1977,13375
21033,1978,13465
21033,1979,13527
21033,1980,13488
21033,1981,13496
21033,1982,13585
21033,1983,13486
21033,1984,13622
21033,1985,13615
21033,1986,13724
21033,1987,13540
21033,1988,13353
21033,1989,13216
21033,1990,13217
21033,1991,13062
21033,1992,13063
21033,1993,12921
21033,1994,13090
21033,1995,13140
21033,1996,13154
21033,1997,13229
21033,1998,13173
21033,1999,13155
21033,2000,13026
21033,2001,12843
21033,2002,12798
21033,2003,12802
21033,2004,12774
21033,2005,12816
21033,2006,12828
21033,2007,12882
21033,2008,12985
21033,2009,12996
21033,2010,13010
21033,2011,13026
21033,2012,12993
21033,2013,12887
