cty_fips,cal_yr,cty_unemp_rt,cty_pop,lag_unemp
29121,1997,5.5,15533,6
29123,1997,7.9,11545,10.2
29125,1997,4.2,8567,4.9
29127,1997,4.4,28307,4.9
29129,1997,3,3823,3.3
29131,1997,7,23076,7.2
29133,1997,8.1,13690,8.7
29135,1997,3.6,14261,4
29137,1997,5,9106,5.6
29139,1997,7,11815,4.8
29141,1997,6.2,18157,6.5
29143,1997,7.8,20518,7.5
29145,1997,4.3,50230,5.1
29147,1997,1.5,22072,1.5
29149,1997,5.9,10012,6.9
29151,1997,3.2,12753,3.1
29153,1997,6.5,9297,7.3
29155,1997,8.6,20848,9.1
29157,1997,3.6,18017,4.3
29159,1997,4.8,38419,5.8
29161,1997,4.1,38797,4.2
29163,1997,5.6,17469,6.9
29165,1997,2.6,69479,2.7
29167,1997,4.4,26099,4.7
29169,1997,5.7,38365,6.5
29171,1997,4.2,5149,4.4
29173,1997,4.4,9049,4.5
29175,1997,5.9,24532,5.8
29177,1997,5,22988,4.7
29179,1997,5.1,6612,6.1
29181,1997,6.3,13399,8.8
29183,1997,2.7,262440,3.1
29185,1997,6.2,9308,6.9
29186,1997,4.2,17277,5.2
29187,1997,6.6,54234,7.6
29189,1997,3.2,1018015,3.6
29195,1997,4.3,23561,4.4
29197,1997,4.5,4226,5.1
29199,1997,3.4,4913,5.3
29201,1997,5.8,40276,6.9
29203,1997,8,8209,7.1
29205,1997,3.9,6884,3.6
29207,1997,9,29673,10.5
29209,1997,12.6,26909,11.7
29211,1997,3.3,6971,4.4
29213,1997,9.3,36351,9.6
29215,1997,8.7,22706,11.9
29217,1997,4.7,20024,4.8
29219,1997,4.7,22765,4.8
29221,1997,8.6,22522,10.4
29223,1997,11.4,12996,14
29225,1997,5.3,28893,4.6
29227,1997,5,2421,5.6
29229,1997,9.8,17967,11.9
29510,1997,7.6,357120,8
30001,1997,4.1,9244,4.1
30003,1997,9.4,12669,10.1
30005,1997,10.2,7159,10
30007,1997,3.9,4240,5.4
30009,1997,5.8,9400,5.7
30011,1997,2.2,1455,1.6
30013,1997,5.3,80861,4.8
30015,1997,2.3,5860,2.6
30017,1997,4.6,12042,4.7
30019,1997,1.8,2098,2.3
30021,1997,3.2,9281,3.2
30023,1997,6.4,9834,7.4
30025,1997,3.3,3020,2.4
30027,1997,5.9,12335,5.7
30029,1997,7.4,72288,7.4
30031,1997,3,63143,2.6
30033,1997,3.7,1363,2.8
30035,1997,13.8,13185,13.7
30037,1997,6.4,1057,6
30039,1997,7.3,2767,5.5
30041,1997,5.4,17235,4.8
30043,1997,4.4,9543,5
30045,1997,4.9,2333,4.1
30047,1997,7,25493,7.1
30049,1997,5,54186,4.6
30051,1997,2.6,2304,2
30053,1997,12,18792,11.8
30055,1997,3.4,2099,3.5
30057,1997,4.4,6787,4.1
30059,1997,5.6,1914,5
30061,1997,9.3,3732,9.1
30063,1997,4.2,93151,4
30065,1997,7.8,4518,8.2
30067,1997,5.1,15811,4.8
30069,1997,4.7,508,4.2
30071,1997,6.8,4956,8.6
30073,1997,4,6611,4.4
30075,1997,1.9,1968,1.7
30077,1997,5.5,7122,5.4
30079,1997,5.6,1250,4.9
30081,1997,6.3,34041,6.1
30083,1997,5.2,9969,5.7
30085,1997,8.9,10873,10.2
30087,1997,8.6,9783,11.9
30089,1997,10.7,10155,12.6
30091,1997,2.8,4331,2.5
30093,1997,5,34931,5.9
30095,1997,5.4,7710,4.6
30097,1997,3.7,3299,2.9
30099,1997,2.9,6339,3.4
30101,1997,3.3,5219,3.8
30103,1997,3.9,857,3.6
30105,1997,4.1,8092,4.4
30107,1997,4.4,2330,4.3
30109,1997,3.5,1105,3.8
30111,1997,4.5,127217,4.5
31001,1997,1.9,31050,1.8
31003,1997,3.2,7645,4
31005,1997,2.8,440,2.9
31007,1997,1.6,855,1.8
31009,1997,2.1,625,3.9
31011,1997,1.8,6465,2.6
31013,1997,5,12719,5.5
31015,1997,2.6,2608,2.2
31017,1997,2.8,3631,4.4
31019,1997,2.5,41310,2.7
31021,1997,3.4,7803,4.1
31023,1997,2.4,8758,2.6
31025,1997,2.6,23393,3
31027,1997,2.1,9884,2.1
31029,1997,1.6,4163,2.2
31031,1997,2.6,6311,2.7
31033,1997,1.9,9838,2.3
31035,1997,2.1,7175,2.1
31037,1997,1.9,10391,2.1
31039,1997,1.8,10191,2.4
31041,1997,2.1,12158,2.5
31043,1997,3.2,19363,3.2
31045,1997,3.4,9190,4
31047,1997,2.7,23806,3.2
31049,1997,2.3,2079,2.5
31051,1997,2.7,6337,2.7
31053,1997,2.9,35658,2.9
31055,1997,2.7,452075,2.8
31057,1997,1.4,2402,2.1
31059,1997,2,6779,1.8
31061,1997,1.7,3813,2.1
31063,1997,2.9,3119,2.9
31065,1997,2.1,5449,2.6
31067,1997,2,22996,2.2
31069,1997,1.6,2361,2.1
31071,1997,2.6,1985,2.3
31073,1997,1.4,2163,2
31075,1997,1.6,767,2.1
31077,1997,2.9,2815,3.6
31079,1997,2.2,52805,2.5
31081,1997,1.5,9382,1.6
31083,1997,2.1,3880,2.7
31085,1997,3.5,1093,4
31087,1997,2.8,3242,2.7
31089,1997,2.7,12049,3
31091,1997,3,767,3
31093,1997,2.4,6474,2.8
31095,1997,1.8,8463,2.2
31097,1997,5.8,4567,3.9
31099,1997,1.6,6751,1.8
31101,1997,2.4,8740,3.8
31103,1997,2.6,1021,3.9
31105,1997,2,4082,2.2
31107,1997,3.3,9626,3.6
31109,1997,2.1,241146,2.4
31111,1997,3.6,34048,3.8
31113,1997,2.6,809,2.7
31115,1997,1.7,716,2.4
31117,1997,1.6,551,3.1
31119,1997,2.5,35827,2.7
31121,1997,1.8,8379,2.1
31123,1997,3.5,5467,3.8
31125,1997,2.3,4185,2.7
31127,1997,4.7,7871,4.7
31129,1997,1.8,5317,2.4
31131,1997,3.1,14831,3.2
31133,1997,3.4,3169,3.4
31135,1997,2.5,3333,2.5
31137,1997,1.9,9901,2
31139,1997,2.2,7910,2.4
31141,1997,2.3,31450,2.7
31143,1997,1.7,5766,2
31145,1997,2.4,11479,2.9
31147,1997,4.3,9591,4.6
31149,1997,2.7,1793,3.5
31151,1997,1.7,13584,1.7
31153,1997,1.9,117725,2.2
31155,1997,2.7,19606,2.9
31157,1997,4.2,36901,4.7
31159,1997,2.2,16258,2.8
31161,1997,3.3,6516,2.9
31163,1997,2.4,3453,3
31165,1997,1.4,1560,1.5
31167,1997,2.3,6430,2.4
31169,1997,1.8,6233,2
31171,1997,6.5,733,7
31173,1997,7.9,7263,8
31175,1997,2.1,4862,2.1
31177,1997,1.8,18237,1.9
31179,1997,2.9,10094,3.3
31181,1997,2.2,4134,2
31183,1997,1.5,923,3.6
31185,1997,1.2,14855,1.7
32001,1997,5.9,23179,6.7
32003,1997,4.3,1177230,4.9
32005,1997,5.9,38241,6.3
32007,1997,4.7,45360,5
32009,1997,5.6,1048,7.2
32011,1997,6,1731,7.1
32013,1997,4.3,16623,3.8
32015,1997,7.4,6752,8.1
32017,1997,8.3,4027,11.8
32019,1997,7.2,30019,8
32021,1997,6.4,5736,6.9
32023,1997,4.2,28469,4.9
32027,1997,4.3,5703,4.9
32029,1997,3.8,3213,4.4
32031,1997,3.9,316212,4.5
32033,1997,6.2,10098,7.4
32510,1997,6.5,50463,7.7
33001,1997,3.1,53391,3.8
33003,1997,3.4,40781,4.1
33005,1997,3.6,72805,3.3
33007,1997,5.3,33437,6.6
33009,1997,2.7,79942,3.4
33011,1997,3,364261,3.6
33013,1997,2.7,130236,2.8
33015,1997,4,265606,4.6
33017,1997,3.4,109308,3.9
33019,1997,3,39658,2.8
34001,1997,7.6,244771,8.3
34003,1997,4.5,868897,5.3
34005,1997,3.9,417226,4.7
34007,1997,5,509219,6
34009,1997,11.1,101380,11.8
34011,1997,8.8,145811,9.8
34013,1997,6.7,782774,7.7
34015,1997,5,247674,6.2
34017,1997,8,592812,9.2
34019,1997,2.5,117564,3.1
34021,1997,4.7,340755,5.6
34023,1997,4.3,725103,5.2
34025,1997,4.5,596520,5.2
34027,1997,3.3,456961,4
34029,1997,5.5,488519,6.1
34031,1997,6.9,484283,8.2
34033,1997,5.8,65242,7.2
34035,1997,2.8,280195,3.4
34037,1997,4.4,140441,5.3
34039,1997,5.5,513865,6.3
34041,1997,4.6,98796,5.5
35001,1997,4.3,547997,4.8
35003,1997,11.6,3186,13.8
35005,1997,6.8,62338,8.6
35006,1997,10.7,25248,13.4
35007,1997,7.5,13993,11.4
35009,1997,5.5,47968,6
35011,1997,4.2,2280,4.7
35013,1997,8.6,169081,9.4
35015,1997,6.3,52323,7.4
35017,1997,6.7,31324,7.2
35019,1997,11.8,4157,12.6
35021,1997,6.3,876,4.3
35023,1997,4.5,6175,5.9
35025,1997,4.8,56430,6
35027,1997,6.2,17676,8.1
35028,1997,1.8,18404,2.8
35029,1997,25.3,24072,26.1
35031,1997,8.8,72380,9.9
35033,1997,19.8,4916,20.2
35035,1997,7.1,61526,8.2
35037,1997,6.1,10450,5.9
35039,1997,10.8,39559,13.7
35041,1997,4.3,18741,5.8
35043,1997,4.3,84414,4.8
35045,1997,9.8,105501,11.6
35047,1997,10.4,29955,12.1
35049,1997,4.2,124172,4.9
35051,1997,3.7,12519,4.3
35053,1997,6.9,17348,7.9
35055,1997,14.6,28336,16.4
35057,1997,6.7,15315,7.8
35059,1997,4.6,4244,4.5
35061,1997,4.6,61935,4.6
36001,1997,3.3,296187,3.7
36003,1997,8.2,50325,7.6
36005,1997,11.7,1285683,10.6
36007,1997,4.2,202053,4.4
36009,1997,7.2,84718,7
36011,1997,5.9,82693,5.7
36013,1997,5.6,141531,5.1
36015,1997,4.4,92162,4.3
36017,1997,6.3,52017,6.5
36019,1997,6.7,80191,6.8
36021,1997,3.6,63505,4.1
36023,1997,6.7,48619,6.2
36025,1997,5.2,47878,5.2
36027,1997,4,270935,4.2
36029,1997,5,963040,4.8
36031,1997,8.5,38646,8.5
36033,1997,8.7,49919,8.4
36035,1997,7.5,55102,8.3
36037,1997,5.6,61216,5
36039,1997,6.1,47346,6.7
36041,1997,11.2,5274,11
36043,1997,6.6,65818,6.6
36045,1997,8.8,113055,8.5
36047,1997,10.8,2401148,10
36049,1997,7.8,27251,7.8
36051,1997,5.2,64217,5.1
36053,1997,5.1,69554,5.2
36055,1997,3.6,734394,3.5
36057,1997,7.3,50798,8.1
36059,1997,3.5,1318211,3.7
36061,1997,7.9,1527384,7.4
36063,1997,6.5,223135,6.1
36065,1997,4.8,236863,4.9
36067,1997,3.8,462438,4.1
36069,1997,4.1,99693,4.4
36071,1997,4.1,328860,4.3
36073,1997,6.2,44172,5.6
36075,1997,6.9,123237,7
36077,1997,5.3,61371,5.1
36079,1997,3,92139,3.6
36081,1997,8.6,2138503,8.1
36083,1997,4.5,153653,4.9
36085,1997,8.4,420725,7.8
36087,1997,4,279082,4.3
36089,1997,8,112867,8.1
36091,1997,3.9,194757,4.3
36093,1997,4.4,148557,4.7
36095,1997,5.9,31557,6
36097,1997,5.9,19023,5.6
36099,1997,5.5,33362,5.3
36101,1997,6.6,98907,5.9
36103,1997,4.2,1377203,4.6
36105,1997,6.4,72712,6.4
36107,1997,4,52160,4.6
36109,1997,3.1,96216,3
36111,1997,4.1,174148,4.5
36113,1997,6.8,62460,6.9
36115,1997,5.8,60950,5.6
36117,1997,4.8,93282,5
36119,1997,3.7,905632,4.1
36121,1997,6.8,43767,6.6
36123,1997,4.1,24245,4.1
37001,1997,3.4,123877,3.5
37003,1997,3,31668,3.5
37005,1997,5.3,10287,8
37007,1997,6.1,25134,7.1
37009,1997,9.9,23865,10.7
37011,1997,4.2,16123,5
37013,1997,7.3,44120,8
37015,1997,5.6,20129,6.6
37017,1997,5.2,31595,6
37019,1997,5.4,66021,7.1
37021,1997,2.8,198814,3.2
37023,1997,3.8,86012,4.4
37025,1997,2.9,118515,3.3
37027,1997,4.8,75525,3.9
37029,1997,3.2,6662,3.8
37031,1997,4.6,58874,4.8
37033,1997,3.6,22778,3.5
37035,1997,3.3,134311,4
37037,1997,2.5,46339,2.6
37039,1997,6.5,22851,6.7
37041,1997,3.6,14391,5.6
37043,1997,8,8267,6.2
37045,1997,5.6,93017,7.3
37047,1997,6.3,53587,7.9
37049,1997,4.3,89128,4.7
37051,1997,4.3,299348,4.6
37053,1997,2.9,16942,3
37055,1997,5.7,27721,5.7
37057,1997,2.9,141709,3.1
37059,1997,2.5,32235,3.6
37061,1997,4.6,46668,5.3
37063,1997,2.4,211756,2.8
37065,1997,11.2,56885,11.8
37067,1997,2.8,297835,3.2
37069,1997,3.5,44083,4.1
37071,1997,4.1,186072,5.2
37073,1997,2.8,10199,3.1
37075,1997,11,7840,12
37077,1997,2.8,44277,3.8
37079,1997,3.1,18166,3.8
37081,1997,3.1,401113,3.3
37083,1997,9,57895,9.8
37085,1997,3.5,84169,3.8
37087,1997,4.5,52343,4.9
37089,1997,2.3,84088,3
37091,1997,5.1,22673,5.6
37093,1997,4.9,30314,5.3
37095,1997,7.2,5484,9.1
37097,1997,2.8,111061,3.5
37099,1997,5.5,31301,5.6
37101,1997,2.3,106905,2.5
37103,1997,3.8,10193,4.3
37105,1997,3.6,47611,4.7
37107,1997,5,59846,6.8
37109,1997,3.6,60343,5.1
37111,1997,5.1,40480,6.5
37113,1997,4,27963,4.3
37115,1997,3.7,18807,4.8
37117,1997,9.7,25981,10.7
37119,1997,2.7,639479,2.9
37121,1997,5.8,15235,5.4
37123,1997,5.7,25482,6.7
37125,1997,3.6,70839,4.8
37127,1997,5.9,85922,6.2
37129,1997,3.8,153079,4.5
37131,1997,7.5,21884,7.7
37133,1997,3.4,147955,4
37135,1997,1.5,112831,1.8
37137,1997,4.3,12163,5.1
37139,1997,4.7,34757,5.1
37141,1997,4.7,38069,5.2
37143,1997,4.5,11000,4.6
37145,1997,4.7,34159,5.5
37147,1997,5,127812,5
37149,1997,2.2,17570,2.4
37151,1997,2.7,123419,3.4
37153,1997,9,46365,11.3
37155,1997,7.9,118864,9.3
37157,1997,5.4,90994,4.7
37159,1997,3.1,125871,3.6
37161,1997,5.9,61094,6.4
37163,1997,5.3,56600,6.3
37165,1997,7.2,35501,7
37167,1997,4.8,56412,6.2
37169,1997,2.2,42906,2.5
37171,1997,3.6,68739,4.8
37173,1997,16.9,12500,17.8
37175,1997,2.1,28225,3.1
37177,1997,8.7,3775,9.2
37179,1997,2.4,108519,2.5
37181,1997,6.8,41578,8
37183,1997,1.7,570540,2
37185,1997,6,19015,10
37187,1997,6.1,13985,7.3
37189,1997,2.2,41633,2.8
37191,1997,4.2,113366,4.8
37193,1997,3.5,63507,5.4
37195,1997,8,71028,8.8
37197,1997,2.9,34891,3
37199,1997,5.1,17066,5.9
38001,1997,2.1,2784,1.6
38003,1997,2.4,12084,2.7
38005,1997,6.8,6947,10
38007,1997,2.5,988,2.9
38009,1997,2.8,7429,2.9
38011,1997,1.2,3315,1.9
38013,1997,2,2388,2.9
38015,1997,2.4,67617,2.6
38017,1997,1.5,117616,1.6
38019,1997,3.1,5141,3.9
38021,1997,1.5,5720,1.7
38023,1997,1.7,2443,2.2
38025,1997,3.2,3750,3.5
38027,1997,4.3,2890,5.1
38029,1997,3,4471,3.4
38031,1997,2,3794,2.4
38033,1997,2.6,2031,3.2
38035,1997,3,71369,2.3
38037,1997,2.2,3030,2.4
38039,1997,1.6,2875,2.2
38041,1997,2.6,2896,2.2
38043,1997,3.9,2931,4.1
38045,1997,2.4,4890,2.5
38047,1997,2.1,2438,2
38049,1997,4.1,6212,4.3
38051,1997,1.7,3607,1.9
38053,1997,2.8,5926,3.1
38055,1997,5.5,9629,5.2
38057,1997,6.4,9151,5
38059,1997,3.3,24934,3.4
38061,1997,4.5,6824,6.5
38063,1997,4.2,3897,3.8
38065,1997,4.6,2154,4.1
38067,1997,5.4,8872,5.7
38069,1997,2.4,4766,2.5
38071,1997,2.6,12565,3
38073,1997,1.8,5922,2.1
38075,1997,1.6,2712,1.9
38077,1997,2.2,18537,2.6
38079,1997,10.7,13737,12.5
38081,1997,1.6,4478,1.9
38083,1997,2.3,1787,3.1
38085,1997,6.4,3962,6.2
38087,1997,1.5,796,1.9
38089,1997,2.5,22981,2.8
38091,1997,1.7,2320,1.7
38093,1997,2.1,21808,2.7
38095,1997,2.3,3046,2.8
38097,1997,3.2,8558,3.4
38099,1997,4,13031,4.3
38101,1997,2.5,59839,2.8
38103,1997,3.6,5295,4
38105,1997,2.6,20533,2.7
39001,1997,11.9,27291,13.5
39003,1997,6,109150,7
39005,1997,5.3,51508,6.2
39007,1997,6.6,102703,7.7
39009,1997,5.5,61172,6.2
39011,1997,4.6,46583,5.4
39013,1997,7.9,71339,7.6
39015,1997,5.9,40138,6.4
39017,1997,3.7,325431,4.4
39019,1997,5.4,28470,5.7
39021,1997,5.1,38168,6.2
39023,1997,5,146268,6
39025,1997,4.4,170952,4.8
39027,1997,3.7,38991,4.3
39029,1997,6.2,111854,6.6
39031,1997,6.6,36530,6.7
39033,1997,6.3,47400,6.8
39035,1997,3.7,1411041,3.9
39037,1997,5.8,53692,5.4
39039,1997,4.7,40030,4.6
39041,1997,2.9,93592,3.8
39043,1997,5.5,80074,5.7
39045,1997,3.4,117432,3.8
39047,1997,5.3,28567,5.8
39049,1997,2.9,1043193,3.1
39051,1997,5.2,41305,5.6
39053,1997,8.9,31473,9.5
39055,1997,2.5,88072,2.6
39057,1997,3.8,144580,4.2
39059,1997,8.3,40486,9
39061,1997,3.9,859490,4.4
39063,1997,3.7,69902,3.7
39065,1997,5.5,31890,5.9
39067,1997,8.1,15999,8.6
39069,1997,5.9,29499,5
39071,1997,6.4,39251,7.1
39073,1997,6.5,27939,7.5
39075,1997,3.6,37576,4
39077,1997,9.1,59050,10.1
39079,1997,8.8,32388,8.4
39081,1997,13.1,76735,10.4
39083,1997,4.8,52832,5.7
39085,1997,3,227046,3.3
39087,1997,6.9,62900,7.1
39089,1997,4.2,135686,4
39091,1997,4.4,45302,4.6
39093,1997,4.4,283518,4.8
39095,1997,5.6,457718,5.5
39097,1997,3.1,40086,3.3
39099,1997,6.6,262161,7.1
39101,1997,5.9,67507,6.8
39103,1997,2.9,142999,3.3
39105,1997,11,23296,11.8
39107,1997,5.6,40872,8.3
39109,1997,4.6,97687,4.5
39111,1997,10.5,15167,11.7
39113,1997,4.3,568983,4.7
39115,1997,13.2,14794,15.7
39117,1997,6.6,30309,7.5
39119,1997,7.8,83990,8.5
39121,1997,7.3,14111,8.1
39123,1997,7.5,40689,7.4
39125,1997,4.6,20530,4.5
39127,1997,8.2,33984,9.5
39129,1997,3.9,52554,4.2
39131,1997,9.8,27149,9.8
39133,1997,4.3,149959,4.7
39135,1997,4.3,42149,5
39137,1997,4.6,34655,5.1
39139,1997,6.3,128868,6.4
39141,1997,6.3,73527,6.5
39143,1997,7.5,62386,6.6
39145,1997,10.5,80608,10.6
39147,1997,6.8,59524,6.3
39149,1997,4.6,47211,4.6
39151,1997,5.2,377765,5.7
39153,1997,4.8,539502,5
39155,1997,5.9,228165,6.6
39157,1997,5.6,89534,5.9
39159,1997,3.9,38360,4.5
39161,1997,3.7,30206,5.2
39163,1997,12.3,12290,12
39165,1997,3.3,139428,4
39167,1997,6.4,64108,7
39169,1997,4.5,109578,4.6
39171,1997,4.7,39011,5.3
39173,1997,3.7,118827,3.9
39175,1997,5.9,22622,5.2
40001,1997,5.9,20421,5.8
40003,1997,1.3,6247,1.9
40005,1997,4.1,13785,4.3
40007,1997,2.5,5928,2.3
40009,1997,3.4,18885,3.9
40011,1997,3,11884,3.9
40013,1997,3.5,35299,3.7
40015,1997,5.1,30500,4.6
40017,1997,2.3,84186,2.1
40019,1997,5.6,45035,5.3
40021,1997,4.7,40234,5.1
40023,1997,12.6,15362,11.3
40025,1997,2,3255,2.2
40027,1997,2.6,200515,2.6
40029,1997,8.7,6005,8.3
40031,1997,5.1,115912,4.7
40033,1997,5.7,6585,5.2
40035,1997,2.8,14814,2.8
40037,1997,4,65540,4.3
40039,1997,3.9,26172,3.8
40041,1997,4.2,34966,4.3
40043,1997,3.4,4913,3.9
40045,1997,3.8,4144,3.4
40047,1997,3.2,57831,3.4
40049,1997,5.2,26940,5
40051,1997,4.3,44760,4.6
40053,1997,2.8,5378,2.8
40055,1997,2.8,6135,2.5
40057,1997,5.1,3485,4.4
40059,1997,3.2,3597,3
40061,1997,10.2,11650,11.2
40063,1997,7.1,14079,8.2
40065,1997,4.4,28930,4.1
40067,1997,3.7,6972,3.8
40069,1997,7.2,10498,5.9
40071,1997,6.9,48295,6.3
40073,1997,2.8,13801,2.9
40075,1997,4.8,10623,4.2
40077,1997,9.7,10526,8.8
40079,1997,6.8,47335,6.8
40081,1997,5,30967,4.6
40083,1997,3.1,32328,3
40085,1997,4.1,8716,4.6
40087,1997,2.9,26300,3.4
40089,1997,9.1,34283,9.3
40091,1997,7,18775,7.6
40093,1997,3.2,7662,3.2
40095,1997,4.9,12586,4.6
40097,1997,4.7,36999,4.4
40099,1997,7,12551,6.7
40101,1997,6,69231,5.7
40103,1997,3.4,11413,3.3
40105,1997,5,10221,7.6
40107,1997,5.3,11753,5.7
40109,1997,3.5,646277,3.7
40111,1997,8.4,39259,8.7
40113,1997,4.1,43429,3.6
40115,1997,7.1,32251,6.7
40117,1997,6.4,16084,6.3
40119,1997,1.9,66320,1.9
40121,1997,7.5,43366,7
40123,1997,4.8,34965,5.3
40125,1997,4.7,62517,4.8
40127,1997,6,11564,6.1
40129,1997,3,3502,2.8
40131,1997,3.3,64563,3.4
40133,1997,8,25260,8
40135,1997,8,37654,6.6
40137,1997,4.1,43583,4.4
40139,1997,2.3,19082,2.4
40141,1997,5.3,9628,4.5
40143,1997,3.4,546009,3.2
40145,1997,3,54507,3.1
40147,1997,3.8,48663,4.7
40149,1997,3.2,11510,3.2
40151,1997,2.6,9028,2.5
40153,1997,4.1,18689,4.3
41001,1997,9.9,16746,11
41003,1997,2.4,78560,2.6
41005,1997,3.8,328898,3.8
41007,1997,6.5,35770,6.1
41009,1997,6,42055,5.9
41011,1997,9.4,63517,8.9
41013,1997,9.8,17633,11.2
41015,1997,9.1,21058,9.2
41017,1997,7.7,102581,8.2
41019,1997,8.5,100528,8.6
41021,1997,5.4,1856,3.8
41023,1997,13.1,8117,11.6
41025,1997,9.6,7202,12.6
41027,1997,10.4,19529,10.2
41029,1997,7.4,173523,7.9
41031,1997,6.5,17905,7.5
41033,1997,9.2,73442,9.6
41035,1997,9.5,62764,8.4
41037,1997,11.5,7476,11.3
41039,1997,5.5,316579,5.6
41041,1997,8.4,45310,7.2
41043,1997,7.1,102054,6.7
41045,1997,8.5,30708,8.3
41047,1997,5.8,272178,5.7
41049,1997,8.7,9746,9
41051,1997,4.8,647083,5
41053,1997,4.9,59510,4.6
41055,1997,5.6,1935,7.4
41057,1997,6.4,24238,5.8
41059,1997,7.8,66724,8.1
41061,1997,7.7,24939,7.5
41063,1997,10.4,7511,11.3
41065,1997,8.6,23353,8.4
41067,1997,3.7,411112,3.7
41069,1997,11.4,1608,8.4
41071,1997,4.9,80562,4.6
42001,1997,4.7,87751,4.7
42003,1997,4.3,1304196,4.6
42005,1997,7.6,73116,7.8
42007,1997,5,185610,5.1
42009,1997,7.3,49363,7.7
42011,1997,4.2,363739,4.4
42013,1997,5.5,130931,5.9
42015,1997,5.5,62818,5.6
42017,1997,4.1,582923,4.5
42019,1997,4.8,169408,5.1
42021,1997,7.9,157396,8.3
42023,1997,6.6,6037,7.5
42025,1997,7.2,58908,7.7
42027,1997,3,134849,3
42029,1997,3.1,414440,3.4
42031,1997,6.5,41929,7.3
42033,1997,8.1,82655,8.4
42035,1997,7.5,37587,8.3
42037,1997,7.1,64713,7.4
42039,1997,5.6,89863,5.9
42041,1997,2.8,210261,2.9
42043,1997,3.4,249896,3.6
42045,1997,4.5,550842,4.9
42047,1997,6,35583,6.3
42049,1997,5.8,282609,6
42051,1997,8.2,149251,8.2
42053,1997,9.9,4942,10
42055,1997,4.8,127696,5
42057,1997,7.8,14340,5.5
42059,1997,8.9,40896,9
42061,1997,10.2,45308,10.5
42063,1997,8,90824,8.5
42065,1997,7.1,46386,7.9
42067,1997,7.8,22197,9.1
42069,1997,7,216234,7.1
42071,1997,2.9,460085,3.4
42073,1997,6.3,95630,6.5
42075,1997,3.3,118753,3.9
42077,1997,4.6,306498,5.3
42079,1997,7.2,324825,7.3
42081,1997,6.4,120983,6.7
42083,1997,6.5,46920,6.1
42085,1997,5.2,121576,4.5
42087,1997,7,46622,8.6
42089,1997,7.8,127470,8.1
42091,1997,3.6,729993,3.9
42093,1997,4.3,18201,4.5
42095,1997,5,262262,5.5
42097,1997,7,96251,7
42099,1997,3.8,43467,4.1
42101,1997,6.8,1531923,7.2
42103,1997,5.1,41884,5.1
42105,1997,7.3,17647,7.2
42107,1997,7.6,152836,8.4
42109,1997,4.9,37981,6.4
42111,1997,7.3,80361,7.7
42113,1997,6.9,6428,6.7
42115,1997,7.1,42031,7.3
42117,1997,6.6,41264,7.4
42119,1997,4.4,41516,4.9
42121,1997,6.6,58484,7.2
42123,1997,5.2,44549,5.2
42125,1997,5.3,204469,5.6
42127,1997,8.1,46219,8.7
42129,1997,5.5,374158,5.8
42131,1997,8.2,28325,7.9
42133,1997,4.1,372706,4.5
44001,1997,4.2,50028,4.4
44003,1997,5,164505,5.4
44005,1997,5,84649,5.3
44007,1997,5.6,607458,5.9
44009,1997,3.7,118713,3.9
45001,1997,6.6,25308,6.6
45003,1997,6,138080,6.8
45005,1997,6.8,11488,8.7
45007,1997,3.8,159623,4.8
45009,1997,8.3,16895,9.6
45011,1997,8,23046,10.5
45013,1997,2.5,112318,3.2
45015,1997,4.2,133195,4.6
45017,1997,6.1,14387,9.2
45019,1997,4.1,305243,5.8
45021,1997,4,50070,5.4
45023,1997,9.2,33024,10.3
45025,1997,7.4,41219,7.8
45027,1997,8.5,31756,9
45029,1997,5,37253,6.7
45031,1997,7.3,66180,9
45033,1997,8.3,30309,11.5
45035,1997,4,89916,4.9
45037,1997,4.6,22896,7.1
45039,1997,7.7,22833,9.1
45041,1997,5.7,124494,8
45043,1997,9.7,52594,12
45045,1997,2.4,361184,3.1
45047,1997,5,64990,6.8
45049,1997,5.8,20754,7.1
45051,1997,4.7,179069,5.3
45053,1997,3.8,19676,5
45055,1997,5.4,49713,6.3
45057,1997,5.3,58958,6.2
45059,1997,3.9,66517,6.1
45061,1997,9.8,20358,9.4
45063,1997,2.3,203873,3.2
45065,1997,8.5,9767,9.8
45067,1997,9.6,35658,13.2
45069,1997,12.5,29158,15.3
45071,1997,4.6,35386,6.1
45073,1997,4.4,63735,6.3
45075,1997,8.1,90540,10
45077,1997,3.2,106242,5.1
45079,1997,3,310504,3.8
45081,1997,4.1,18442,6.3
45083,1997,3.8,246830,4.6
45085,1997,5.5,105475,6.2
45087,1997,6.5,30263,8.6
45089,1997,16,37481,18.3
45091,1997,4.2,152996,5.1
46003,1997,2.4,3058,3
46005,1997,4.7,18272,2.8
46007,1997,4.5,3497,4.9
46009,1997,2.1,7458,2.5
46011,1997,1.6,27672,1.6
46013,1997,2.1,36087,2.1
46015,1997,4.2,5466,3.8
46017,1997,12.4,1949,10.1
46019,1997,5.1,9112,4.5
46021,1997,3.5,1928,3.1
46023,1997,3.3,9533,3.4
46025,1997,3.9,4282,3.9
46027,1997,1.1,13597,1.3
46029,1997,3.2,25814,3.1
46031,1997,7.4,4313,9.3
46033,1997,4.9,6975,6.1
46035,1997,2.5,18432,3.3
46037,1997,4.7,6567,4.4
46039,1997,3.1,4541,3.5
46041,1997,11.4,5709,13.2
46043,1997,2.3,3571,2.5
46045,1997,1.8,4367,1.7
46047,1997,3.7,7526,3.8
