city_fips,st,place,p1980,p1990,p2000,p2010
4206280,Pennsylvania,Bigler CDP,,,,398
4206296,Pennsylvania,Biglerville borough,991,993,1101,1200
4206490,Pennsylvania,Birchwood Lakes CDP,,,,1386
4206496,Pennsylvania,Bird-in-Hand CDP,,,,402
4206504,Pennsylvania,Birdsboro borough,3481,4222,5064,5163
4206560,Pennsylvania,Birmingham borough,121,109,91,90
4206744,Pennsylvania,Black Lick CDP,1313,1100,1438,1462
4206824,Pennsylvania,Blain borough,274,266,252,263
4206904,Pennsylvania,Blairsville borough,4166,3595,3607,3412
4206928,Pennsylvania,Blakely borough,7438,7222,7027,6564
4206960,Pennsylvania,Blanchard CDP,,,621,740
4206976,Pennsylvania,Blandburg CDP,,,,402
4206984,Pennsylvania,Blandon CDP,,,,7152
4207000,Pennsylvania,Blawnox borough,1653,1626,1550,1432
4207040,Pennsylvania,Bloomfield borough,1109,1092,1077,1247
4207120,Pennsylvania,Blooming Valley borough,374,391,378,337
4207128,Pennsylvania,Bloomsburg town,11717,12439,12375,14855
4207160,Pennsylvania,Blossburg borough,1757,1571,1480,1538
4207208,Pennsylvania,Blue Ball CDP,,,,1031
4207224,Pennsylvania,Blue Bell CDP,,6091,6395,6067
4207312,Pennsylvania,Blue Ridge Summit CDP,,,,891
4207368,Pennsylvania,Boalsburg CDP,2295,2206,3578,3722
4207384,Pennsylvania,Bobtown CDP,1008,,,757
4207472,Pennsylvania,Boiling Springs CDP,2323,1978,2769,3225
4207480,Pennsylvania,Bolivar borough,706,544,501,465
4207560,Pennsylvania,Bonneauville borough,920,1282,1378,1800
4207616,Pennsylvania,Boothwyn CDP,,5069,5206,4933
4207688,Pennsylvania,Boston CDP,,,,545
4207712,Pennsylvania,Boswell borough,1480,1485,1364,1277
4207800,Pennsylvania,Bowers CDP,,,,326
4207880,Pennsylvania,Bowmanstown borough,1078,888,895,937
4207896,Pennsylvania,Bowmansville CDP,,,,2077
4207960,Pennsylvania,Boyertown borough,3979,3759,3940,4055
4207976,Pennsylvania,Brackenridge borough,4297,3784,3543,3260
4207992,Pennsylvania,Braddock borough,5634,4682,2912,2159
4208008,Pennsylvania,Braddock Hills borough,2556,2026,1998,1880
4208024,Pennsylvania,Bradenville CDP,,,,545
4208040,Pennsylvania,Bradford city,11211,9625,9175,8770
4208064,Pennsylvania,Bradford Woods borough,1264,1329,1149,1171
4208208,Pennsylvania,Branchdale CDP,,,436,388
4208240,Pennsylvania,Brandonville CDP,,,217,197
4201135,Pennsylvania,Brandywine Village (U),,,,
4208312,Pennsylvania,Brave CDP,,,,201
4208392,Pennsylvania,Breinigsville CDP,,,,4138
4208416,Pennsylvania,Brentwood borough,11907,10823,10466,9643
4208432,Pennsylvania,Bressler CDP,,,,1437
4208434,Pennsylvania,Bressler-Enhaut-Oberlin CDP,,2660,2809,
4208472,Pennsylvania,Briar Creek borough,637,616,651,660
4208504,Pennsylvania,Brickerville CDP,,1268,1287,1309
4208568,Pennsylvania,Bridgeport borough,4843,4292,4371,4554
4208624,Pennsylvania,Bridgeville borough,6154,5445,5341,5148
4208632,Pennsylvania,Bridgewater borough,879,751,739,704
4208744,Pennsylvania,Brisbin borough,387,369,413,411
4208760,Pennsylvania,Bristol borough,10867,10405,9923,9726
4201227,Pennsylvania,Bristol Township,58733,,,
4208819,Pennsylvania,Brittany Farms-The Highlands CDP,,2747,3268,3695
4208896,Pennsylvania,Broad Top City borough,340,331,384,452
4208960,Pennsylvania,Brockway borough,2376,2207,2182,2072
4209000,Pennsylvania,Brodheadsville CDP,,1389,1637,1800
4209080,Pennsylvania,Brookhaven borough,7912,8567,7985,8006
4209224,Pennsylvania,Brookville borough,4568,4184,4230,3924
4209248,Pennsylvania,Broomall CDP,,10930,11046,10789
4209400,Pennsylvania,Brownstown borough,1077,937,883,744
4209416,Pennsylvania,Brownstown CDP,,,,2816
4209432,Pennsylvania,Brownsville borough,4043,3164,2804,2331
4209496,Pennsylvania,Browntown CDP,,,,1418
4209528,Pennsylvania,Bruin borough,722,646,534,524
4209696,Pennsylvania,Bryn Athyn borough,947,1081,1351,1375
4209728,Pennsylvania,Bryn Mawr CDP,,3271,4382,3779
4209896,Pennsylvania,Buck Run CDP,,,203,176
4209792,Pennsylvania,Buckhorn CDP,,,176,318
4210096,Pennsylvania,Buffington CDP,,,,292
4210128,Pennsylvania,Bulger CDP,,,,407
4210224,Pennsylvania,Burgettstown borough,1867,1634,1576,1388
4210240,Pennsylvania,Burlington borough,162,479,182,156
4210256,Pennsylvania,Burnham borough,2457,2197,2144,2054
4210280,Pennsylvania,Burnside borough,347,350,283,234
4210464,Pennsylvania,Butler city,17026,15714,15121,13757
4210600,Pennsylvania,Byrnedale CDP,,,,427
4210720,Pennsylvania,Cairnbrook CDP,1081,,,520
4210768,Pennsylvania,California borough,5703,5748,5274,6795
4210792,Pennsylvania,Callensburg borough,248,205,224,207
4210800,Pennsylvania,Callery borough,415,420,444,394
4210808,Pennsylvania,Callimont borough,32,55,51,41
4210816,Pennsylvania,Caln CDP,,,,1519
4210832,Pennsylvania,Calumet CDP,,,,1241
4210836,Pennsylvania,Calumet-Norvelt CDP,2541,1790,1682,
4210912,Pennsylvania,Cambridge Springs borough,2102,1837,2363,2595
4211000,Pennsylvania,Camp Hill borough,8422,7831,7636,7888
4210960,Pennsylvania,Campbelltown CDP,1250,1609,2415,3616
4211072,Pennsylvania,Canadohta Lake CDP,,,572,516
4211152,Pennsylvania,Canonsburg borough,10459,9200,8607,8992
4211160,Pennsylvania,Canton borough,1959,1966,1807,1976
4211232,Pennsylvania,Carbondale city,11255,10664,9804,8891
4201566,Pennsylvania,Carlisle Barracks,1032,,,
4211272,Pennsylvania,Carlisle borough,18314,18419,17970,18682
4211328,Pennsylvania,Carmichaels borough,630,532,556,483
4211336,Pennsylvania,Carnegie borough,10099,9278,8389,7972
4211348,Pennsylvania,Carnot-Moon CDP,11102,10187,10637,11372
4211472,Pennsylvania,Carroll Valley borough,817,1457,3291,3876
4211456,Pennsylvania,Carrolltown borough,1395,1286,1049,853
4211576,Pennsylvania,Cashtown CDP,,,,459
4211588,Pennsylvania,Cashtown-McKnightstown CDP,,,753,
4211616,Pennsylvania,Cassandra borough,238,192,136,147
4211624,Pennsylvania,Casselman borough,114,89,99,94
4211632,Pennsylvania,Cassville borough,183,183,152,143
4211648,Pennsylvania,Castanea CDP,1148,1123,1189,1125
4211680,Pennsylvania,Castle Shannon borough,10164,9135,8556,8316
4211720,Pennsylvania,Catasauqua borough,6711,6662,6588,6436
4211736,Pennsylvania,Catawissa borough,1568,1683,1589,1552
4211804,Pennsylvania,Cecil-Bishop CDP,,2701,2585,2476
4211836,Pennsylvania,Cedar Crest CDP,,,,195
4201651,Pennsylvania,Cedar Heights (U),,,,
4201650,Pennsylvania,Cedarbrook-Melrose Park (U),,,,
4211976,Pennsylvania,Cementon CDP,,,,1538
4212104,Pennsylvania,Centerport borough,246,284,327,387
4212184,Pennsylvania,Centerville borough (Crawford County),245,249,247,218
4212224,Pennsylvania,Centerville borough (Washington County),4207,3842,3390,3263
4212296,Pennsylvania,Central City borough,1496,1246,1258,1124
4212312,Pennsylvania,Centralia borough,1017,63,21,10
4212376,Pennsylvania,Centre Hall borough,1233,1203,1079,1265
4212424,Pennsylvania,Cetronia CDP,,,,2115
4212496,Pennsylvania,Chalfant borough,1119,959,870,800
4212504,Pennsylvania,Chalfont borough,2802,3069,3900,4009
4212512,Pennsylvania,Chalkhill CDP,,,,141
4212536,Pennsylvania,Chambersburg borough,16174,16647,17862,20268
4212656,Pennsylvania,Chapman borough,255,254,234,199
4212704,Pennsylvania,Charleroi borough,5717,5014,4871,4120
4212864,Pennsylvania,Chase CDP,,,,978
4201795,Pennsylvania,Chatwood (U),,,,
4201800,Pennsylvania,Cheltenham Township,35509,,,
4213120,Pennsylvania,Cherry Tree borough,520,431,443,364
4213152,Pennsylvania,Cherry Valley borough,91,96,72,66
4213168,Pennsylvania,Cherryville CDP,,,,1580
4213384,Pennsylvania,Chest Springs borough,198,166,110,149
4213208,Pennsylvania,Chester city,45794,41856,36854,33972
4213232,Pennsylvania,Chester Heights borough,1302,2273,2481,2531
4213240,Pennsylvania,Chester Hill borough,1054,945,918,883
4213272,Pennsylvania,Chester Township CDP,5687,5399,4604,
4213216,Pennsylvania,Chesterbrook CDP,,4561,4625,4589
4213392,Pennsylvania,Cheswick borough,2336,1971,1899,1746
4213400,Pennsylvania,Chevy Chase Heights CDP,1824,1535,1511,1502
4213408,Pennsylvania,Chewton CDP,,,,488
4213418,Pennsylvania,Cheyney University CDP,,,,988
4213440,Pennsylvania,Chicora borough,1192,1058,1021,1043
4213480,Pennsylvania,Chinchilla CDP,,,,2098
4213512,Pennsylvania,Christiana borough,1183,1045,1124,1168
4213596,Pennsylvania,Church Hill CDP,,,,1627
4213608,Pennsylvania,Churchill borough,4285,3883,3566,3011
4213632,Pennsylvania,Churchtown CDP,,,,470
4213648,Pennsylvania,Churchville CDP,,4255,4469,4128
4213704,Pennsylvania,Clairton city,12188,9656,8491,6796
4213768,Pennsylvania,Clarence CDP,,,577,626
4213776,Pennsylvania,Clarendon borough,776,650,564,450
4213800,Pennsylvania,Clarion borough,6664,6457,6185,5276
4213832,Pennsylvania,Clark borough,667,610,633,640
4213864,Pennsylvania,Clarks Green borough,1862,1603,1630,1476
4213880,Pennsylvania,Clarks Summit borough,5272,5433,5126,5116
4213896,Pennsylvania,Clarksville borough,251,211,234,230
4213952,Pennsylvania,Clay CDP,,,,1559
4213992,Pennsylvania,Claysburg CDP,1346,1399,1503,1625
4214000,Pennsylvania,Claysville borough,1029,962,724,829
4214064,Pennsylvania,Clearfield borough,7580,6633,6631,6215
4214160,Pennsylvania,Cleona borough,2003,2322,2148,2080
4214264,Pennsylvania,Clifton Heights borough,7320,7111,6779,6652
4214296,Pennsylvania,Clinton CDP,,,,434
4214376,Pennsylvania,Clintonville borough,512,520,528,508
4214520,Pennsylvania,Clymer borough,1761,1499,1547,1357
4214568,Pennsylvania,Coal Center borough,255,184,134,139
4214584,Pennsylvania,Coaldale borough (Bedford County),233,143,146,161
4214600,Pennsylvania,Coaldale borough (Schuylkill County),2762,2531,2295,2281
4214640,Pennsylvania,Coalmont borough,128,109,128,106
4214656,Pennsylvania,Coalport borough,739,578,490,523
4202120,Pennsylvania,Coaltown,1265,,,
4214712,Pennsylvania,Coatesville city,10698,11038,10838,13100
4214760,Pennsylvania,Coburn CDP,,,145,236
4214800,Pennsylvania,Cochranton borough,1240,1174,1148,1136
4214808,Pennsylvania,Cochranville CDP,,,,668
4214896,Pennsylvania,Cokeburg borough,796,724,705,630
4215192,Pennsylvania,Collegeville borough,3406,4227,8032,5089
4215232,Pennsylvania,Collingdale borough,9539,9175,8664,8786
4215248,Pennsylvania,Collinsburg CDP,,,,1125
4215328,Pennsylvania,Colonial Park CDP,,13777,13259,13229
4215368,Pennsylvania,Colony Park CDP,,,,1076
4215384,Pennsylvania,Columbia borough,10466,10701,10311,10400
4215400,Pennsylvania,Columbus CDP,,,,824
4215416,Pennsylvania,Colver CDP,1165,1024,1035,959
4215432,Pennsylvania,Colwyn borough,2851,2613,2453,2546
4215464,Pennsylvania,Commodore CDP,,,337,331
4215479,Pennsylvania,Conashaugh Lakes CDP,,,,1294
4215584,Pennsylvania,Conestoga CDP,,,,1258
4215680,Pennsylvania,Confluence borough,968,873,834,780
4215744,Pennsylvania,Conneaut Lake borough,767,699,708,653
4215755,Pennsylvania,Conneaut Lakeshore CDP,,1852,2502,2395
4215760,Pennsylvania,Conneautville borough,971,822,848,774
4215776,Pennsylvania,Connellsville city,10319,9229,9146,7637
4215808,Pennsylvania,Connoquenessing borough,539,507,564,528
4215848,Pennsylvania,Conshohocken borough,8475,8064,7589,7833
4215872,Pennsylvania,Conway borough,2747,2424,2290,2176
4215888,Pennsylvania,Conyngham borough,2242,2060,1958,1914
4216056,Pennsylvania,Coopersburg borough,2595,2599,2582,2386
4216080,Pennsylvania,Cooperstown borough,644,506,460,460
4216128,Pennsylvania,Coplay borough,3130,3267,3387,3192
4216136,Pennsylvania,Coral CDP,,,,325
4216144,Pennsylvania,Coraopolis borough,7308,6747,6131,5677
4216256,Pennsylvania,Cornwall borough,2653,3231,3486,4112
4216272,Pennsylvania,Cornwells Heights CDP,,,,1391
4216274,Pennsylvania,Cornwells Heights-Eddington CDP,,3621,3406,
4216296,Pennsylvania,Corry city,7149,7216,6834,6605
4216304,Pennsylvania,Corsica borough,381,337,354,357
4216448,Pennsylvania,Coudersport borough,2791,2854,2650,2546
4216568,Pennsylvania,Courtdale borough,844,784,791,732
4216816,Pennsylvania,Crabtree CDP,,,320,277
4216848,Pennsylvania,Crafton borough,7623,7188,6706,5951
4216960,Pennsylvania,Cranesville borough,703,598,600,638
4217024,Pennsylvania,Creekside borough,383,337,323,309
4217040,Pennsylvania,Crenshaw CDP,,,,468
4202512,Pennsylvania,Crescent Township,2862,,,
4217136,Pennsylvania,Cresson borough,2184,1784,1631,1711
4217152,Pennsylvania,Cressona borough,1810,1694,1635,1651
4217320,Pennsylvania,Cross Creek CDP,,,,137
4217416,Pennsylvania,Cross Roads borough,267,322,518,512
4217440,Pennsylvania,Crown CDP,,,,183
4217448,Pennsylvania,Croydon CDP,,9967,9993,9950
4217528,Pennsylvania,Crucible CDP,,,,725
4217680,Pennsylvania,Cumbola CDP,,,,443
4217832,Pennsylvania,Curtisville CDP,1404,1285,1173,1064
4217840,Pennsylvania,Curwensville borough,3116,2924,2650,2542
4217976,Pennsylvania,Daisytown borough,421,367,356,326
4218000,Pennsylvania,Dale borough,1906,1642,1503,1234
4218048,Pennsylvania,Dallas borough,2679,2567,2557,2804
4218072,Pennsylvania,Dallastown borough,3949,3974,4087,4049
4218080,Pennsylvania,Dalmatia CDP,,,,488
4218088,Pennsylvania,Dalton borough,1383,1369,1294,1234
4218136,Pennsylvania,Danville borough,5239,5165,4897,4699
4218152,Pennsylvania,Darby borough,11513,11140,10299,10687
4218164,Pennsylvania,Darby Township CDP,12264,10955,9622,
4218192,Pennsylvania,Darlington borough,377,311,299,254
4218256,Pennsylvania,Dauberville CDP,,,,848
4218272,Pennsylvania,Dauphin borough,901,845,773,791
4218312,Pennsylvania,Davidsville CDP,1155,1167,1119,1130
4218360,Pennsylvania,Dawson borough,661,535,451,367
4218400,Pennsylvania,Dayton borough,648,572,543,553
4218496,Pennsylvania,Deemston borough,829,770,809,722
4218576,Pennsylvania,Deer Lake borough,515,550,528,687
4218568,Pennsylvania,Deer Lake CDP,,,,495
4218608,Pennsylvania,Defiance CDP,,,,239
4218664,Pennsylvania,Delano CDP,,,377,342
4218736,Pennsylvania,Delaware Water Gap borough,597,733,744,746
4218768,Pennsylvania,Delmont borough,2159,2041,2497,2686
4218800,Pennsylvania,Delta borough,692,761,741,728
4218888,Pennsylvania,Denver borough,2018,2861,3332,3861
4218960,Pennsylvania,Derry borough,3072,2950,2991,2688
4218998,Pennsylvania,DeSales University CDP,,,,953
4219040,Pennsylvania,Devon CDP,,,,1515
4219044,Pennsylvania,Devon-Berwyn CDP,5246,5019,5067,
4219048,Pennsylvania,Dewart CDP,,,,1471
4219160,Pennsylvania,Dickson City borough,6699,6276,6205,6070
4219161,Pennsylvania,Dicksonville CDP,,,450,467
4219208,Pennsylvania,Dillsburg borough,1733,1925,2063,2563
4219432,Pennsylvania,Donaldson CDP,,,325,328
4219472,Pennsylvania,Donegal borough,212,212,165,120
4219536,Pennsylvania,Donora borough,7524,5928,5653,4781
4219576,Pennsylvania,Dormont borough,11275,9772,9305,8593
4219584,Pennsylvania,Dorneyville CDP,,,,4406
4219680,Pennsylvania,Douglassville CDP,,,,448
4219696,Pennsylvania,Dover borough,1910,1884,1815,2007
4219752,Pennsylvania,Downingtown borough,7650,7749,7589,7891
4219784,Pennsylvania,Doylestown borough,8717,8575,8227,8380
4219856,Pennsylvania,Dravosburg borough,2511,2377,2015,1792
4219920,Pennsylvania,Drexel Hill CDP,,29744,29364,28043
4219976,Pennsylvania,Driftwood borough,163,116,103,67
4220080,Pennsylvania,Dry Tavern CDP,,,,697
4220096,Pennsylvania,Dryville CDP,,,,398
4220104,Pennsylvania,Dublin borough,1565,1985,2083,2158
4220136,Pennsylvania,DuBois city,9290,8286,8123,7794
4220144,Pennsylvania,Duboistown borough,1218,1201,1280,1205
4220152,Pennsylvania,Dudley borough,282,232,192,184
4220216,Pennsylvania,Dunbar borough,1369,1213,1219,1042
4220240,Pennsylvania,Duncannon borough,1645,1450,1508,1522
4220248,Pennsylvania,Duncansville borough,1355,1309,1238,1233
4220328,Pennsylvania,Dunlevy borough,463,417,397,381
4220336,Pennsylvania,Dunlo CDP,,,,342
4220352,Pennsylvania,Dunmore borough,16781,15403,14018,14057
4220416,Pennsylvania,Dunnstown CDP,1486,1486,1365,1360
4220424,Pennsylvania,Dupont borough,3460,2984,2719,2711
4220432,Pennsylvania,Duquesne city,10094,8525,7332,5565
4220512,Pennsylvania,Duryea borough,5415,4869,4634,4917
4220528,Pennsylvania,Dushore borough,692,738,663,608
4220634,Pennsylvania,Eagle Lake CDP,,,,12
4220648,Pennsylvania,Eagles Mere borough,164,123,153,120
4220662,Pennsylvania,Eagleview CDP,,,,1644
4220664,Pennsylvania,Eagleville CDP (Centre County),,,,324
4220672,Pennsylvania,Eagleville CDP (Montgomery County),,3637,4458,4800
4220704,Pennsylvania,Earlston CDP,,,,1122
4220776,Pennsylvania,East Bangor borough,955,1006,979,1172
4220792,Pennsylvania,East Berlin borough,1054,1175,1365,1521
4220800,Pennsylvania,East Berwick CDP,2324,2128,1998,2007
4220840,Pennsylvania,East Brady borough,1153,1047,1038,942
4220904,Pennsylvania,East Butler borough,799,725,679,732
4220992,Pennsylvania,East Conemaugh borough,2128,1470,1291,1220
4203170,Pennsylvania,East Deer Township,1658,,,
4221064,Pennsylvania,East Earl CDP,,,,1144
4203180,Pennsylvania,East Faxon,3951,,,
4221176,Pennsylvania,East Freedom CDP,,,,972
4221200,Pennsylvania,East Greenville borough,2456,3117,3103,2951
4221384,Pennsylvania,East Lansdowne borough,2806,2691,2586,2668
4221444,Pennsylvania,East McKeesport borough,2940,2678,2343,2126
4221608,Pennsylvania,East Norriton CDP,12711,13324,13211,
4221688,Pennsylvania,East Petersburg borough,3600,4197,4450,4506
4221712,Pennsylvania,East Pittsburgh borough,2493,2160,2017,1822
4221728,Pennsylvania,East Prospect borough,529,558,678,905
4221752,Pennsylvania,East Rochester borough,789,672,623,567
4221786,Pennsylvania,East Rutherford CDP,,,185,196
4221792,Pennsylvania,East Salem CDP,,,,186
4221816,Pennsylvania,East Side borough,302,330,290,317
4221872,Pennsylvania,East Stroudsburg borough,8039,8781,9888,9840
4221960,Pennsylvania,East Uniontown CDP,2874,2822,2760,2419
4221976,Pennsylvania,East Vandergrift borough,955,787,742,674
4222016,Pennsylvania,East Washington borough,2241,2126,1930,2234
4222104,Pennsylvania,East York CDP,,8487,8782,8777
4221400,Pennsylvania,Eastlawn Gardens CDP,1771,1794,2832,3307
4221648,Pennsylvania,Easton city,26027,26276,26263,26800
4221968,Pennsylvania,Eastvale borough,379,328,293,225
4222128,Pennsylvania,Eau Claire borough,420,371,355,316
4222144,Pennsylvania,Ebensburg borough,4096,3872,3091,3351
4222264,Pennsylvania,Economy borough,9538,9519,9363,8970
4222280,Pennsylvania,Eddington CDP,,,,1906
4222296,Pennsylvania,Eddystone borough,2555,2446,2442,2410
4222344,Pennsylvania,Edenborn CDP,,,,294
4222352,Pennsylvania,Edenburg CDP,,,,681
4222520,Pennsylvania,Edgewood borough,4382,3581,3311,3118
4222528,Pennsylvania,Edgewood CDP,3115,2719,2619,2384
4222576,Pennsylvania,Edgeworth borough,1738,1670,1730,1680
4222600,Pennsylvania,Edie CDP,,,,83
4222608,Pennsylvania,Edinboro borough,6324,7736,6950,6438
4222672,Pennsylvania,Edwardsville borough,5729,5399,4984,4816
4222680,Pennsylvania,Effort CDP,,,,2269
4222696,Pennsylvania,Egypt CDP,,,,2391
4222712,Pennsylvania,Ehrenfeld borough,360,307,234,228
4222736,Pennsylvania,Eighty Four CDP,,,,657
4222800,Pennsylvania,Elco borough,417,373,362,323
4222832,Pennsylvania,Elderton borough,420,371,358,356
4222888,Pennsylvania,Eldred borough,965,869,858,825
4222960,Pennsylvania,Elgin borough,235,229,236,218
4222976,Pennsylvania,Elim CDP,4669,3861,4175,3727
4222992,Pennsylvania,Elizabeth borough,1892,1610,1609,1493
4223016,Pennsylvania,Elizabethtown borough,8233,9952,11887,11545
4223024,Pennsylvania,Elizabethville borough,1531,1467,1344,1510
4223152,Pennsylvania,Elkland borough,1974,1849,1786,1821
4223280,Pennsylvania,Ellport borough,1290,1243,1148,1180
4223296,Pennsylvania,Ellsworth borough,1228,1048,1083,1027
4223304,Pennsylvania,Ellwood City borough,9998,8894,8688,7921
4223392,Pennsylvania,Elrama CDP,,,,307
4223440,Pennsylvania,Elverson borough,530,470,959,1225
4223472,Pennsylvania,Elysburg CDP,1447,1890,2067,2194
4223540,Pennsylvania,Emerald Lakes CDP,,,,2886
4223560,Pennsylvania,Emigsville CDP,2413,2580,2467,2672
4223568,Pennsylvania,Emlenton borough,807,834,784,625
4223584,Pennsylvania,Emmaus borough,11001,11157,11313,11211
4223600,Pennsylvania,Emporium borough,2837,2513,2526,2073
