name,year,cz,msp,msp_yr
Estherville,2002,518,0,0
Estherville,2003,518,0,0
Estherville,2004,518,0,0
Estherville,2005,518,0,0
Estherville,2006,518,0,0
Estherville,2007,518,0,0
Estherville,2008,518,0,0
Estherville,2009,518,0,0
Estherville,2010,518,0,0
Estherville,2011,518,0,0
Estherville,2012,518,0,0
Estherville,2013,518,0,0
Estherville,2014,518,0,0
Estherville,2015,518,0,0
Estherville,2016,518,0,0
Estherville,2017,518,0,0
Exira,1997,597,0,0
Exira,1998,597,0,0
Exira,1999,597,0,0
Exira,2000,597,0,0
Exira,2001,597,0,0
Exira,2002,597,0,0
Exira,2003,597,0,0
Exira,2004,597,0,0
Exira,2005,597,0,0
Exira,2006,597,0,0
Exira,2007,597,0,0
Exira,2008,597,0,0
Exira,2009,597,0,0
Exira,2010,597,0,0
Exira,2011,597,0,0
Exira,2012,597,0,0
Exira,2013,597,0,0
Exira,2014,597,0,0
Exira,2015,597,0,0
Exira,2016,597,0,0
Exira,2017,597,0,0
Fairfield,1997,478,0,0
Fairfield,1998,478,0,0
Fairfield,1999,478,0,0
Fairfield,2000,478,0,0
Fairfield,2001,478,0,0
Fairfield,2002,478,0,0
Fairfield,2003,478,0,0
Fairfield,2004,478,0,0
Fairfield,2005,478,0,0
Fairfield,2006,478,0,0
Fairfield,2007,478,0,0
Fairfield,2008,478,0,0
Fairfield,2009,478,0,0
Fairfield,2010,478,0,0
Fairfield,2011,478,0,0
Fairfield,2012,478,0,0
Fairfield,2013,478,0,0
Fairfield,2014,478,0,0
Fairfield,2015,478,0,0
Fairfield,2016,478,0,0
Fairfield,2017,478,0,0
Fayette,1997,230,0,0
Fayette,1998,230,0,0
Fayette,1999,230,0,0
Fayette,2000,230,0,0
Fayette,2001,230,0,0
Fayette,2002,230,0,0
Fayette,2003,230,0,0
Fayette,2004,230,0,0
Fayette,2005,230,0,0
Fayette,2006,230,0,0
Fayette,2007,230,0,0
Fayette,2008,230,0,0
Fayette,2009,230,0,0
Fayette,2010,230,0,0
Fayette,2011,230,0,0
Fayette,2012,230,0,0
Fayette,2013,230,0,0
Fayette,2014,230,0,0
Fayette,2015,230,0,0
Fayette,2016,230,0,0
Fayette,2017,230,0,0
Forest City,1997,304,0,0
Forest City,1998,304,0,0
Forest City,1999,304,0,0
Forest City,2000,304,0,0
Forest City,2001,304,0,0
Forest City,2002,304,0,0
Forest City,2003,304,0,0
