Year#,Real Property Class,County Name,Municipality,Re Class Name2,Acres
2017,Residential,SHEBOYGAN,59026 SHEBOYGAN FALLS (T),Residential,1286
2017,Residential,TAYLOR,60038 RIB LAKE (T),Residential,864
2017,Residential,TREMPEALEAU,61028 TREMPEALEAU (T),Residential,1384
2017,Residential,ASHLAND,02010 GORDON (T),Residential,982
2017,Residential,ASHLAND,02008 GINGLES (T),Residential,888
2017,Residential,BARRON,03024 DOYLE (T),Residential,460
2017,Residential,BAYFIELD,04020 EILEEN (T),Residential,852
2017,Residential,CALUMET,08008 CHILTON (T),Residential,872
2017,Residential,CHIPPEWA,09026 GOETZ (T),Residential,606
2017,Residential,CHIPPEWA,09014 COLBURN (T),Residential,1185
2017,Residential,CHIPPEWA,09010 BLOOMER (T),Residential,848
2017,Residential,CHIPPEWA,09012 CLEVELAND (T),Residential,861
2017,Residential,CHIPPEWA,09002 ANSON (T),Residential,1415
2017,Residential,CLARK,10038 MEAD (T),Residential,508
2017,Residential,CLARK,10028 LEVIS (T),Residential,596
2017,Residential,CLARK,10030 LONGWOOD (T),Residential,418
2017,Residential,DANE,13038 MIDDLETON (T),Residential,3421
2017,Residential,DANE,13008 BLOOMING GROVE (T),Residential,446
2017,Residential,DANE,13004 BERRY (T),Residential,1712
2017,Residential,DODGE,14040 SHIELDS (T),Residential,375
2017,Residential,DOOR,15020 NASEWAUPEE (T),Residential,2730
2017,Residential,DUNN,17026 ROCK CREEK (T),Residential,1065
2017,Residential,DUNN,17018 NEW HAVEN (T),Residential,484
2017,Residential,FOND DU LAC,20018 FOND DU LAC (T),Residential,1442
2017,Residential,FOREST,21026 ROSS (T),Residential,257
2017,Residential,FOREST,21016 HILES (T),Residential,1393
2017,Residential,IRON,26008 KIMBALL (T),Residential,802
2017,Residential,JACKSON,27018 FRANKLIN (T),Residential,313
2017,Residential,JACKSON,27006 ALMA (T),Residential,1066
2017,Residential,JACKSON,27026 IRVING (T),Residential,781
2017,Residential,JEFFERSON,28006 CONCORD (T),Residential,1126
2017,Residential,JUNEAU,29012 GERMANTOWN (T),Residential,3664
2017,Residential,KEWAUNEE,31018 RED RIVER (T),Residential,1016
2017,Residential,LA CROSSE,32004 BARRE (T),Residential,933
2017,Residential,LAFAYETTE,33016 GRATIOT (T),Residential,254
2017,Residential,LINCOLN,35032 WILSON (T),Residential,1306
2017,Residential,MARATHON,37048 KNOWLTON (T),Residential,1563
2017,Residential,MARATHON,37072 RINGLE (T),Residential,1909
2017,Residential,MARATHON,37046 JOHNSON (T),Residential,321
2017,Residential,MARQUETTE,39012 MONTELLO (T),Residential,2388
2017,Residential,MARQUETTE,39014 MOUNDVILLE (T),Residential,663
2017,Residential,OUTAGAMIE,44020 GRAND CHUTE (T),Residential,3838
2017,Residential,POLK,48038 MCKINLEY (T),Residential,659
